,Unnamed: 0,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,npxg_xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,matches
107,107,Tom Davies,eng ENG,"MF,DF",Everton,22-228,1998,13,8,656,7.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.07,0.07,0.0,0.07,Matches
108,108,Keinan Davis,eng ENG,FW,Aston Villa,23-000,1998,5,0,53,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.48,0.04,0.53,0.48,0.53,Matches
109,109,Leif Davis,eng ENG,DF,Leeds United,21-032,2000,2,0,33,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
110,110,Craig Dawson,eng ENG,DF,West Ham,30-283,1990,8,8,720,8.0,2,0,2,0,0,0,0,0.25,0.0,0.25,0.25,0.25,0.9,0.9,0.0,1.0,0.12,0.0,0.12,0.12,0.12,Matches
111,111,Kevin De Bruyne,be BEL,MF,Manchester City,29-230,1991,17,16,1406,15.6,3,10,1,2,3,1,0,0.19,0.64,0.83,0.06,0.7,8.1,5.8,6.9,12.7,0.52,0.44,0.96,0.37,0.81,Matches
112,112,Liam Delap,eng ENG,FW,Manchester City,18-005,2003,1,0,40,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
113,113,Fabian Delph,eng ENG,"MF,DF",Everton,31-084,1989,5,2,214,2.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
114,114,Leander Dendoncker,be BEL,MF,Wolves,25-304,1995,18,16,1414,15.7,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.6,3.3,0.17,0.04,0.21,0.17,0.21,Matches
115,115,Mbaye Diagne,sn SEN,FW,West Brom,29-108,1991,3,2,202,2.2,0,1,0,0,0,0,0,0.0,0.45,0.45,0.0,0.45,0.8,0.8,0.2,1.1,0.37,0.1,0.47,0.37,0.47,Matches
116,116,Ibrahima Diallo,fr FRA,MF,Southampton,21-342,1999,11,5,442,4.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.06,0.03,0.08,0.06,0.08,Matches
117,117,Grady Diangana,eng ENG,"MF,FW",West Brom,22-300,1998,15,14,1069,11.9,1,0,1,0,0,0,0,0.08,0.0,0.08,0.08,0.08,1.0,1.0,0.1,1.1,0.08,0.01,0.09,0.08,0.09,Matches
118,118,Raphael Dias Belloli,br BRA,MF,Leeds United,24-061,1996,17,14,1258,14.0,4,4,4,0,0,2,0,0.29,0.29,0.57,0.29,0.57,3.6,3.6,3.2,6.8,0.26,0.23,0.49,0.26,0.49,Matches
119,119,Rúben Dias,pt POR,DF,Manchester City,23-275,1997,20,20,1779,19.8,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.0,1.8,0.09,0.0,0.09,0.09,0.09,Matches
120,120,Eric Dier,eng ENG,DF,Tottenham,27-029,1994,19,19,1710,19.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.03,0.0,0.03,0.03,0.03,Matches
121,121,Lucas Digne,fr FRA,"DF,MF",Everton,27-208,1993,13,13,1151,12.8,0,6,0,0,0,0,1,0.0,0.47,0.47,0.0,0.47,0.2,0.2,2.5,2.7,0.02,0.2,0.21,0.02,0.21,Matches
122,122,Virgil van Dijk,nl NED,DF,Liverpool,29-220,1991,5,5,370,4.1,1,0,1,0,0,1,0,0.24,0.0,0.24,0.24,0.24,0.3,0.3,0.0,0.3,0.08,0.0,0.08,0.08,0.08,Matches
123,123,Issa Diop,fr FRA,DF,West Ham,24-035,1997,4,3,298,3.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
124,124,Moussa Djenepo,ml MLI,MF,Southampton,22-243,1998,15,11,805,8.9,1,0,1,0,0,3,0,0.11,0.0,0.11,0.11,0.11,0.5,0.5,0.5,1.0,0.05,0.06,0.11,0.05,0.11,Matches
125,125,Matt Doherty,ie IRL,DF,Tottenham,29-028,1992,10,9,817,9.1,0,1,0,0,0,3,1,0.0,0.11,0.11,0.0,0.11,0.3,0.3,0.5,0.8,0.04,0.05,0.09,0.04,0.09,Matches
126,126,Gabriel Dos Santos,br BRA,DF,Arsenal,23-056,1997,14,13,1186,13.2,2,0,2,0,0,3,1,0.15,0.0,0.15,0.15,0.15,0.8,0.8,0.0,0.8,0.06,0.0,0.06,0.06,0.06,Matches
127,127,Abdoulaye Doucouré,fr FRA,MF,Everton,28-043,1993,20,20,1708,19.0,2,3,2,0,0,5,0,0.11,0.16,0.26,0.11,0.26,1.9,1.9,2.2,4.1,0.1,0.12,0.22,0.1,0.22,Matches
128,128,Paul Dummett,wal WAL,DF,Newcastle Utd,29-140,1991,3,2,175,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
129,129,Lewis Dunk,eng ENG,DF,Brighton,29-084,1991,20,20,1799,20.0,3,0,3,0,0,4,1,0.15,0.0,0.15,0.15,0.15,2.0,2.0,0.4,2.3,0.1,0.02,0.12,0.1,0.12,Matches
130,130,Jimmy Dunne,ie IRL,DF,Burnley,23-117,1997,2,2,180,2.0,1,0,1,0,0,0,0,0.5,0.0,0.5,0.5,0.5,0.3,0.3,0.1,0.4,0.13,0.05,0.19,0.13,0.19,Matches
131,131,Ederson,br BRA,GK,Manchester City,27-180,1993,21,21,1890,21.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
132,132,Kyle Edwards,eng ENG,"MF,FW",West Brom,22-362,1998,5,1,118,1.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.11,0.0,0.11,0.11,0.11,Matches
133,133,John Egan,ie IRL,DF,Sheffield Utd,28-116,1992,21,21,1811,20.1,0,1,0,0,0,6,1,0.0,0.05,0.05,0.0,0.05,0.4,0.4,0.2,0.6,0.02,0.01,0.03,0.02,0.03,Matches
134,134,Ahmed Elmohamady,eg EGY,DF,Aston Villa,33-157,1987,5,1,133,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.09,0.18,0.27,0.09,0.27,Matches
135,135,Mohamed Elneny,eg EGY,MF,Arsenal,28-217,1992,12,10,910,10.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.5,0.04,0.01,0.05,0.04,0.05,Matches
136,136,Jonny Evans,nir NIR,DF,Leicester City,33-041,1988,19,19,1685,18.7,0,1,0,0,0,6,0,0.0,0.05,0.05,0.0,0.05,0.6,0.6,0.2,0.8,0.03,0.01,0.04,0.03,0.04,Matches
137,137,Eberechi Eze,eng ENG,MF,Crystal Palace,22-229,1998,21,16,1503,16.7,3,3,3,0,0,2,0,0.18,0.18,0.36,0.18,0.36,1.4,1.4,1.6,3.0,0.09,0.09,0.18,0.09,0.18,Matches
138,138,Łukasz Fabiański,pl POL,GK,West Ham,35-301,1985,22,22,1980,22.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
139,139,Fabinho,br BRA,"DF,MF",Liverpool,27-113,1993,18,17,1562,17.4,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,0.01,0.02,0.04,0.01,0.04,Matches
140,140,Bruno Fernandes,pt POR,MF,Manchester Utd,26-158,1994,23,22,1923,21.4,13,9,7,6,7,4,0,0.61,0.42,1.03,0.33,0.75,10.7,5.4,8.7,14.0,0.5,0.4,0.91,0.25,0.66,Matches
141,141,Federico Fernández,ar ARG,DF,Newcastle Utd,31-358,1989,16,16,1381,15.3,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.01,0.01,0.02,0.01,0.02,Matches
142,142,Fernandinho,br BRA,MF,Manchester City,35-285,1985,10,5,521,5.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.09,0.0,0.09,0.09,0.09,Matches
143,143,Sam Field,eng ENG,MF,West Brom,22-281,1998,3,0,62,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
144,144,Roberto Firmino,br BRA,FW,Liverpool,29-134,1991,23,21,1786,19.8,6,4,6,0,0,1,0,0.3,0.2,0.5,0.3,0.5,8.6,8.6,3.4,12.0,0.43,0.17,0.6,0.43,0.6,Matches
145,145,John Fleck,sco SCO,MF,Sheffield Utd,29-173,1991,17,15,1326,14.7,0,2,0,0,0,2,0,0.0,0.14,0.14,0.0,0.14,0.7,0.7,1.8,2.5,0.04,0.12,0.17,0.04,0.17,Matches
146,146,Phil Foden,eng ENG,FW,Manchester City,20-261,2000,17,11,1023,11.4,5,3,5,0,0,0,0,0.44,0.26,0.7,0.44,0.7,3.2,3.2,2.4,5.6,0.28,0.21,0.5,0.28,0.5,Matches
147,147,Wesley Fofana,fr FRA,DF,Leicester City,20-058,2000,16,16,1391,15.5,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,0.9,0.05,0.01,0.06,0.05,0.06,Matches
148,148,Pablo Fornals,es ESP,"FW,MF",West Ham,24-357,1996,21,19,1538,17.1,2,2,2,0,0,2,0,0.12,0.12,0.23,0.12,0.23,4.0,4.0,1.6,5.5,0.23,0.09,0.32,0.23,0.32,Matches
149,149,Fraser Forster,eng ENG,GK,Southampton,32-333,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
150,150,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,23-042,1998,1,1,80,0.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.03,0.31,0.34,0.03,0.34,Matches
151,151,Ryan Fraser,sco SCO,"MF,FW",Newcastle Utd,26-355,1994,12,6,571,6.3,0,1,0,0,0,2,1,0.0,0.16,0.16,0.0,0.16,0.7,0.7,1.6,2.3,0.11,0.25,0.36,0.11,0.36,Matches
152,152,Fred,br BRA,MF,Manchester Utd,27-345,1993,17,14,1324,14.7,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.8,2.7,0.06,0.12,0.18,0.06,0.18,Matches
153,153,Ryan Fredericks,eng ENG,"DF,FW",West Ham,28-126,1992,9,5,441,4.9,0,1,0,0,0,2,0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,1.2,1.3,0.03,0.24,0.28,0.03,0.28,Matches
154,154,Christian Fuchs,at AUT,DF,Leicester City,34-312,1986,9,8,702,7.8,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches
155,155,Darnell Furlong,eng ENG,DF,West Brom,25-105,1995,20,18,1627,18.1,1,2,1,0,0,2,0,0.06,0.11,0.17,0.06,0.17,1.0,1.0,1.4,2.5,0.06,0.08,0.14,0.06,0.14,Matches
156,156,Conor Gallagher,eng ENG,MF,West Brom,21-007,2000,17,16,1445,16.1,2,0,2,0,0,7,0,0.12,0.0,0.12,0.12,0.12,1.0,1.0,0.2,1.2,0.06,0.01,0.07,0.06,0.07,Matches
157,157,Eric García,es ESP,DF,Manchester City,20-035,2001,3,2,201,2.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.04,0.04,0.01,0.04,Matches
158,158,Dwight Gayle,eng ENG,"FW,MF",Newcastle Utd,30-119,1990,7,0,102,1.1,1,0,1,0,0,0,0,0.88,0.0,0.88,0.88,0.88,0.4,0.4,0.0,0.4,0.32,0.01,0.33,0.32,0.33,Matches
159,159,David de Gea,es ESP,GK,Manchester Utd,30-098,1990,21,21,1845,20.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
160,160,Anwar El Ghazi,nl NED,FW,Aston Villa,25-286,1995,13,6,569,6.3,5,0,3,2,2,1,0,0.79,0.0,0.79,0.47,0.47,3.8,2.3,0.9,3.1,0.6,0.14,0.73,0.36,0.49,Matches
161,161,Kieran Gibbs,eng ENG,DF,West Brom,31-140,1989,10,9,809,9.0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.01,0.03,0.04,0.01,0.04,Matches
162,162,Morgan Gibbs-White,eng ENG,"FW,MF",Wolves,21-017,2000,3,1,97,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.09,0.09,0.0,0.09,Matches
163,163,Billy Gilmour,sco SCO,MF,Chelsea,19-247,2001,2,0,36,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
164,164,Olivier Giroud,fr FRA,FW,Chelsea,34-136,1986,12,7,572,6.4,3,0,3,0,0,1,0,0.47,0.0,0.47,0.47,0.47,2.9,2.9,0.5,3.4,0.45,0.08,0.53,0.45,0.53,Matches
165,165,Ben Godfrey,eng ENG,DF,Everton,23-029,1998,14,13,1230,13.7,0,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0.3,0.3,0.0,0.3,0.02,0.0,0.02,0.02,0.02,Matches
166,166,André Gomes,pt POR,MF,Everton,27-198,1993,16,8,875,9.7,0,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.2,0.4,0.01,0.03,0.04,0.01,0.04,Matches
167,167,Joe Gomez,eng ENG,DF,Liverpool,23-266,1997,7,6,590,6.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
168,168,Anthony Gordon,eng ENG,"FW,MF",Everton,19-355,2001,3,1,88,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
169,169,Karlan Grant,eng ENG,"FW,MF",West Brom,23-148,1997,16,14,1078,12.0,1,0,1,0,0,1,0,0.08,0.0,0.08,0.08,0.08,2.1,2.1,0.0,2.1,0.18,0.0,0.18,0.18,0.18,Matches
170,170,Demarai Gray,eng ENG,FW,Leicester City,24-230,1996,1,0,19,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches
171,171,Jack Grealish,eng ENG,"FW,MF",Aston Villa,25-156,1995,21,21,1887,21.0,6,10,6,0,0,5,0,0.29,0.48,0.76,0.29,0.76,4.1,4.1,8.0,12.2,0.2,0.38,0.58,0.2,0.58,Matches
172,172,Mason Greenwood,eng ENG,FW,Manchester Utd,19-135,2001,17,12,972,10.8,1,1,1,0,0,1,0,0.09,0.09,0.19,0.09,0.19,2.6,2.6,0.7,3.3,0.24,0.07,0.31,0.24,0.31,Matches
173,173,Pascal Groß,de GER,MF,Brighton,29-243,1991,19,12,1168,13.0,2,4,0,2,2,1,0,0.15,0.31,0.46,0.0,0.31,2.8,1.3,3.2,4.5,0.22,0.25,0.46,0.1,0.34,Matches
174,174,Kamil Grosicki,pl POL,"FW,MF",West Brom,32-250,1988,3,2,148,1.6,0,1,0,0,0,0,0,0.0,0.61,0.61,0.0,0.61,0.1,0.1,0.1,0.2,0.06,0.07,0.13,0.06,0.13,Matches
175,175,Vicente Guaita,es ESP,GK,Crystal Palace,34-034,1987,23,23,2070,23.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
176,176,İlkay Gündoğan,de GER,MF,Manchester City,30-112,1990,17,15,1306,14.5,9,1,8,1,2,0,0,0.62,0.07,0.69,0.55,0.62,6.0,4.5,3.3,7.8,0.41,0.23,0.64,0.31,0.54,Matches
177,177,Antwoine Hackford,eng ENG,"DF,FW",Sheffield Utd,16-330,2004,1,0,11,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.16,0.0,1.16,1.16,1.16,Matches
178,178,Sébastien Haller,ci CIV,FW,West Ham,26-236,1994,16,10,937,10.4,3,0,3,0,0,0,0,0.29,0.0,0.29,0.29,0.29,2.9,2.9,1.2,4.1,0.28,0.12,0.4,0.28,0.4,Matches
179,179,Rekeem Harper,eng ENG,MF,West Brom,20-342,2000,2,0,32,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
180,180,Jack Harrison,eng ENG,MF,Leeds United,24-085,1996,21,21,1755,19.5,6,4,6,0,0,2,0,0.31,0.21,0.51,0.31,0.51,4.4,4.4,4.2,8.6,0.22,0.22,0.44,0.22,0.44,Matches
181,181,Kortney Hause,eng ENG,DF,Aston Villa,25-212,1995,4,4,360,4.0,1,0,1,0,0,1,0,0.25,0.0,0.25,0.25,0.25,1.1,1.1,0.0,1.1,0.27,0.0,0.27,0.27,0.27,Matches
182,182,Kai Havertz,de GER,"MF,FW",Chelsea,21-247,1999,18,12,985,10.9,1,2,1,0,0,2,0,0.09,0.18,0.27,0.09,0.27,1.6,1.6,1.3,2.9,0.14,0.12,0.26,0.14,0.26,Matches
183,183,Isaac Hayden,eng ENG,"MF,DF",Newcastle Utd,25-328,1995,18,16,1451,16.1,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.8,0.02,0.02,0.05,0.02,0.05,Matches
184,184,Michael Hector,jm JAM,DF,Fulham,28-209,1992,4,3,263,2.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.01,0.04,0.03,0.04,Matches
185,185,Ahmed Hegazi,eg EGY,DF,West Brom,30-019,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
186,186,Dean Henderson,eng ENG,GK,Manchester Utd,23-338,1997,3,2,225,2.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
187,187,Jordan Henderson,eng ENG,"MF,DF",Liverpool,30-241,1990,19,18,1585,17.6,1,1,1,0,0,0,0,0.06,0.06,0.11,0.06,0.11,1.6,1.6,1.4,3.0,0.09,0.08,0.17,0.09,0.17,Matches
188,188,Jeff Hendrick,ie IRL,MF,Newcastle Utd,29-013,1992,17,16,1305,14.5,2,1,2,0,0,3,1,0.14,0.07,0.21,0.14,0.21,1.1,1.1,0.7,1.8,0.07,0.05,0.12,0.07,0.12,Matches
189,189,Pablo Hernández,es ESP,MF,Leeds United,35-308,1985,10,2,280,3.1,0,2,0,0,0,0,0,0.0,0.64,0.64,0.0,0.64,0.8,0.8,0.6,1.5,0.27,0.2,0.47,0.27,0.47,Matches
190,190,Son Heung-min,kr KOR,FW,Tottenham,28-220,1992,22,22,1882,20.9,13,6,13,0,0,0,0,0.62,0.29,0.91,0.62,0.91,7.2,7.2,4.4,11.5,0.34,0.21,0.55,0.34,0.55,Matches
191,191,Ki-Jana Hoever,nl NED,DF,Wolves,19-026,2002,7,2,300,3.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.03,0.02,0.05,0.03,0.05,Matches
192,192,Rob Holding,eng ENG,DF,Arsenal,25-146,1995,20,19,1755,19.5,0,1,0,0,0,2,0,0.0,0.05,0.05,0.0,0.05,1.1,1.1,0.2,1.4,0.06,0.01,0.07,0.06,0.07,Matches
193,193,Mason Holgate,eng ENG,DF,Everton,24-114,1996,11,11,970,10.8,1,0,1,0,0,4,0,0.09,0.0,0.09,0.09,0.09,0.7,0.7,0.1,0.9,0.07,0.01,0.08,0.07,0.08,Matches
194,194,Conor Hourihane,ie IRL,MF,Aston Villa,30-011,1991,4,3,225,2.5,1,1,1,0,0,0,0,0.4,0.4,0.8,0.4,0.8,0.5,0.5,0.8,1.3,0.2,0.32,0.52,0.2,0.52,Matches
195,195,Callum Hudson-Odoi,eng ENG,"FW,DF",Chelsea,20-098,2000,14,6,671,7.5,2,2,2,0,0,0,0,0.27,0.27,0.54,0.27,0.54,1.1,1.1,1.7,2.7,0.14,0.22,0.37,0.14,0.37,Matches
196,196,Pierre Højbjerg,dk DEN,MF,Tottenham,25-192,1995,22,22,1980,22.0,1,3,1,0,0,5,0,0.05,0.14,0.18,0.05,0.18,0.5,0.5,1.2,1.7,0.02,0.05,0.08,0.02,0.08,Matches
197,197,Odion Ighalo,ng NGA,FW,Manchester Utd,31-242,1989,1,0,10,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
198,198,Kelechi Iheanacho,ng NGA,FW,Leicester City,24-133,1996,12,4,392,4.4,1,0,1,0,1,0,0,0.23,0.0,0.23,0.23,0.23,1.6,0.9,0.7,1.6,0.38,0.16,0.53,0.2,0.36,Matches
199,199,Danny Ings,eng ENG,FW,Southampton,28-205,1992,17,16,1377,15.3,7,3,5,2,2,1,0,0.46,0.2,0.65,0.33,0.52,5.8,4.3,1.8,6.1,0.38,0.12,0.5,0.28,0.4,Matches
200,200,Branislav Ivanović,rs SRB,DF,West Brom,36-357,1984,11,8,742,8.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.6,0.07,0.01,0.07,0.07,0.07,Matches
201,201,Alex Iwobi,ng NGA,"FW,DF",Everton,24-286,1996,19,11,1045,11.6,1,2,1,0,0,0,0,0.09,0.17,0.26,0.09,0.26,0.7,0.7,1.6,2.3,0.06,0.14,0.2,0.06,0.2,Matches
202,202,Phil Jagielka,eng ENG,DF,Sheffield Utd,38-180,1982,4,2,232,2.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
203,203,Alireza Jahanbakhsh,ir IRN,"FW,DF",Brighton,27-186,1993,11,2,253,2.8,0,1,0,0,0,2,0,0.0,0.36,0.36,0.0,0.36,1.1,1.1,1.8,2.9,0.38,0.65,1.03,0.38,1.03,Matches
204,204,Daniel James,wal WAL,FW,Manchester Utd,23-095,1997,7,5,355,3.9,2,0,2,0,0,2,0,0.51,0.0,0.51,0.51,0.51,1.1,1.1,0.2,1.2,0.27,0.04,0.31,0.27,0.31,Matches
205,205,Reece James,eng ENG,DF,Chelsea,21-067,1999,17,15,1372,15.2,1,2,1,0,0,3,0,0.07,0.13,0.2,0.07,0.2,0.9,0.9,2.1,3.0,0.06,0.14,0.2,0.06,0.2,Matches
206,206,Alexandre Jankewitz,ch SUI,MF,Southampton,19-050,2001,2,1,3,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
207,207,Gabriel Jesus,br BRA,FW,Manchester City,23-316,1997,14,10,1006,11.2,4,2,4,0,0,1,0,0.36,0.18,0.54,0.36,0.54,3.7,3.7,1.9,5.6,0.33,0.17,0.5,0.33,0.5,Matches
208,208,Raúl Jiménez,mx MEX,FW,Wolves,29-284,1991,10,10,823,9.1,4,0,4,0,0,0,0,0.44,0.0,0.44,0.44,0.44,2.4,2.4,0.8,3.1,0.26,0.08,0.34,0.26,0.34,Matches
209,209,Joelinton,br BRA,"FW,MF",Newcastle Utd,24-183,1996,17,12,1095,12.2,1,2,1,0,0,2,0,0.08,0.16,0.25,0.08,0.25,1.7,1.7,1.1,2.9,0.14,0.09,0.24,0.14,0.24,Matches
210,210,Ben Johnson,eng ENG,DF,West Ham,21-020,2000,5,1,147,1.6,1,0,1,0,0,0,0,0.61,0.0,0.61,0.61,0.61,0.3,0.3,0.0,0.3,0.2,0.0,0.2,0.2,0.2,Matches
211,211,Sam Johnstone,eng ENG,GK,West Brom,27-325,1993,22,22,1980,22.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
212,212,Curtis Jones,eng ENG,MF,Liverpool,20-014,2001,16,8,813,9.0,0,1,0,0,0,1,0,0.0,0.11,0.11,0.0,0.11,0.8,0.8,0.6,1.3,0.09,0.06,0.15,0.09,0.15,Matches
213,213,Jorginho,it ITA,MF,Chelsea,29-055,1991,15,12,1062,11.8,5,1,0,5,7,0,0,0.42,0.08,0.51,0.0,0.08,5.4,0.1,1.4,1.5,0.46,0.12,0.58,0.01,0.13,Matches
214,214,Willian José,br BRA,FW,Wolves,29-082,1991,4,3,258,2.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.14,0.01,0.14,0.14,0.14,Matches
215,215,Diogo Jota,pt POR,FW,Liverpool,24-071,1996,9,5,503,5.6,5,0,5,0,0,0,0,0.89,0.0,0.89,0.89,0.89,2.4,2.4,1.2,3.7,0.44,0.22,0.66,0.44,0.66,Matches
216,216,James Justin,eng ENG,DF,Leicester City,22-356,1998,23,23,2070,23.0,2,1,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,1.6,1.6,1.7,3.3,0.07,0.07,0.14,0.07,0.14,Matches
217,217,Aboubakar Kamara,fr FRA,"FW,DF",Fulham,25-343,1995,11,2,315,3.5,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.11,0.11,0.22,0.11,0.22,Matches
218,218,Harry Kane,eng ENG,FW,Tottenham,27-200,1993,20,20,1744,19.4,13,11,10,3,3,1,0,0.67,0.57,1.24,0.52,1.08,10.6,8.4,4.9,13.2,0.55,0.25,0.8,0.43,0.68,Matches
219,219,N'Golo Kanté,fr FRA,MF,Chelsea,29-321,1991,19,17,1511,16.8,0,1,0,0,0,6,0,0.0,0.06,0.06,0.0,0.06,0.3,0.3,0.8,1.1,0.02,0.05,0.07,0.02,0.07,Matches
220,220,Moise Kean,it ITA,FW,Everton,20-351,2000,2,0,15,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches
221,221,Michael Keane,eng ENG,DF,Everton,28-033,1993,20,19,1696,18.8,3,1,3,0,0,2,0,0.16,0.05,0.21,0.16,0.21,1.0,1.0,0.8,1.8,0.05,0.04,0.1,0.05,0.1,Matches
