,Unnamed: 0,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,npxg_xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,matches
186,186,Jonas Hofmann,de GER,"FW,MF",M'Gladbach,28-214,1992,14,12,1097,12.2,4,8,2,2,2,1,0,0.33,0.66,0.98,0.16,0.82,3.5,2.0,3.1,5.1,0.29,0.25,0.55,0.17,0.42,Matches
187,187,Marco Höger,de GER,DF,Köln,31-150,1989,2,1,50,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
188,188,Lucas Höler,de GER,"FW,MF",Freiburg,26-218,1994,20,13,1239,13.8,2,2,2,0,0,3,0,0.15,0.15,0.29,0.15,0.29,4.5,4.5,1.9,6.3,0.32,0.13,0.46,0.32,0.46,Matches
189,189,Matthew Hoppe,us USA,FW,Schalke 04,19-337,2001,10,8,682,7.6,5,0,5,0,0,2,0,0.66,0.0,0.66,0.66,0.66,2.4,2.4,0.3,2.7,0.32,0.04,0.36,0.32,0.36,Matches
190,190,Jannes Horn,de GER,DF,Köln,24-007,1997,18,13,1146,12.7,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08,0.08,0.0,0.08,Matches
191,191,Timo Horn,de GER,GK,Köln,27-277,1993,20,20,1749,19.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
192,192,Lukáš Hrádecký,fi FIN,GK,Leverkusen,31-081,1989,20,20,1800,20.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
193,193,Ajdin Hrustic,au AUS,"MF,FW",Eint Frankfurt,24-223,1996,5,0,81,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.03,0.28,0.31,0.03,0.31,Matches
194,194,Florian Hübner,de GER,DF,Union Berlin,29-349,1991,5,5,435,4.8,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
195,195,Mats Hummels,de GER,DF,Dortmund,32-059,1988,20,20,1789,19.9,3,0,3,0,0,3,0,0.15,0.0,0.15,0.15,0.15,2.4,2.4,0.7,3.0,0.12,0.03,0.15,0.12,0.15,Matches
196,196,Klaas-Jan Huntelaar,nl NED,FW,Schalke 04,37-185,1983,1,0,11,0.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
197,197,Iago,br BRA,DF,Augsburg,23-327,1997,14,14,1208,13.4,1,1,1,0,0,2,0,0.07,0.07,0.15,0.07,0.15,0.8,0.8,0.8,1.6,0.06,0.06,0.12,0.06,0.12,Matches
198,198,Vedad Ibišević,ba BIH,FW,Schalke 04,36-191,1984,4,1,156,1.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,0.31,0.02,0.34,0.31,0.34,Matches
199,199,Stefan Ilsanker,at AUT,MF,Eint Frankfurt,31-271,1989,16,9,830,9.2,1,0,1,0,0,3,0,0.11,0.0,0.11,0.11,0.11,0.5,0.5,0.1,0.6,0.05,0.01,0.06,0.05,0.06,Matches
200,200,Marcus Ingvartsen,dk DEN,"MF,FW",Union Berlin,25-040,1996,16,14,1148,12.8,2,4,2,0,1,3,0,0.16,0.31,0.47,0.16,0.47,2.5,1.7,1.0,2.7,0.19,0.08,0.27,0.13,0.21,Matches
201,201,Ismail Jakobs,de GER,"DF,MF",Köln,21-180,1999,14,12,1094,12.2,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.8,2.5,0.14,0.07,0.21,0.14,0.21,Matches
202,202,Tony Jantschke,de GER,DF,M'Gladbach,30-312,1990,6,3,256,2.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.07,0.0,0.07,0.07,0.07,Matches
203,203,Rune Jarstein,no NOR,GK,Hertha BSC,36-137,1984,2,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
204,204,Tin Jedvaj,hr CRO,DF,Leverkusen,25-077,1995,1,0,17,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
205,205,Fredrik Jensen,fi FIN,"FW,MF",Augsburg,23-157,1997,9,1,259,2.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.03,0.17,0.2,0.03,0.2,Matches
206,206,Marco John,de GER,DF,Hoffenheim,18-317,2002,6,6,540,6.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,0.03,0.05,0.08,0.03,0.08,Matches
207,207,Luka Jović,rs SRB,"FW,MF",Eint Frankfurt,23-052,1997,5,0,127,1.4,3,0,3,0,0,1,0,2.13,0.0,2.13,2.13,2.13,0.6,0.6,0.3,0.9,0.45,0.22,0.67,0.45,0.67,Matches
208,208,Ozan Kabak,tr TUR,DF,Schalke 04,20-325,2000,14,14,1243,13.8,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.2,0.07,0.01,0.09,0.07,0.09,Matches
209,209,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,28-294,1992,6,3,364,4.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.5,0.19,0.19,0.38,0.19,0.38,Matches
210,210,Sasa Kalajdzic,at AUT,FW,Stuttgart,23-221,1997,19,9,942,10.5,8,3,8,0,0,1,0,0.76,0.29,1.05,0.76,1.05,4.3,4.3,2.1,6.4,0.41,0.2,0.61,0.41,0.61,Matches
211,211,Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,24-192,1996,19,16,1357,15.1,2,6,2,0,0,2,0,0.13,0.4,0.53,0.13,0.53,3.0,3.0,5.3,8.3,0.2,0.35,0.55,0.2,0.55,Matches
212,212,Marcin Kamiński,pl POL,DF,Stuttgart,29-029,1992,3,1,123,1.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
213,213,Kevin Kampl,si SVN,MF,RB Leipzig,30-127,1990,18,17,1279,14.2,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.3,2.2,0.06,0.09,0.15,0.06,0.15,Matches
214,214,Atakan Karazor,de GER,DF,Stuttgart,24-123,1996,7,4,389,4.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
215,215,Loris Karius,de GER,GK,Union Berlin,27-236,1993,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
216,216,Noah Katterbach,de GER,DF,Köln,19-306,2001,11,6,573,6.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.01,0.07,0.08,0.01,0.08,Matches
217,217,Yannik Keitel,de GER,MF,Freiburg,20-364,2000,4,0,71,0.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.13,0.0,0.13,0.13,0.13,Matches
218,218,Marc-Oliver Kempf,de GER,DF,Stuttgart,26-016,1995,20,20,1679,18.7,2,0,2,0,0,2,0,0.11,0.0,0.11,0.11,0.11,1.1,1.1,0.4,1.5,0.06,0.02,0.08,0.06,0.08,Matches
219,219,Rani Khedira,de GER,MF,Augsburg,27-017,1994,17,13,1021,11.3,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.7,0.05,0.01,0.06,0.05,0.06,Matches
220,220,Sami Khedira,de GER,MF,Hertha BSC,33-315,1987,1,0,10,0.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
221,221,Luca Kilian,de GER,DF,Mainz 05,21-165,1999,6,4,381,4.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.02,0.01,0.02,Matches
222,222,Joshua Kimmich,de GER,MF,Bayern Munich,26-005,1995,14,13,1097,12.2,2,10,2,0,0,3,0,0.16,0.82,0.98,0.16,0.98,1.7,1.7,4.9,6.6,0.14,0.4,0.54,0.14,0.54,Matches
223,223,Davy Klaassen,nl NED,MF,Werder Bremen,27-358,1993,3,3,222,2.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,Matches
224,224,Felix Klaus,de GER,"DF,MF",Wolfsburg,28-153,1992,6,1,137,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
225,225,Klauss,br BRA,FW,Hoffenheim,23-349,1997,4,0,51,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.18,0.46,0.64,0.18,0.64,Matches
226,226,Philipp Klement,de GER,"MF,FW",Stuttgart,28-157,1992,14,0,246,2.7,0,2,0,0,0,0,0,0.0,0.73,0.73,0.0,0.73,0.2,0.2,1.1,1.4,0.07,0.42,0.49,0.07,0.49,Matches
227,227,Mateo Klimowicz,ar ARG,"FW,MF",Stuttgart,20-222,2000,17,9,847,9.4,1,1,1,0,0,1,0,0.11,0.11,0.21,0.11,0.21,3.6,3.6,1.1,4.7,0.39,0.11,0.5,0.39,0.5,Matches
228,228,Fabian Klos,de GER,FW,Arminia,33-073,1987,19,19,1630,18.1,3,2,3,0,0,2,0,0.17,0.11,0.28,0.17,0.28,3.8,3.8,2.6,6.4,0.21,0.14,0.35,0.21,0.35,Matches
229,229,Lukas Klostermann,de GER,DF,RB Leipzig,24-256,1996,11,6,604,6.7,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.06,0.06,0.11,0.06,0.11,Matches
230,230,Justin Kluivert,nl NED,FW,RB Leipzig,21-284,1999,9,3,344,3.8,1,0,1,0,0,1,0,0.26,0.0,0.26,0.26,0.26,1.6,1.6,0.6,2.2,0.42,0.16,0.58,0.42,0.58,Matches
231,231,Lukas Klünter,de GER,DF,Hertha BSC,24-263,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
232,232,Robin Knoche,de GER,DF,Union Berlin,28-267,1992,20,20,1800,20.0,1,0,1,0,0,3,0,0.05,0.0,0.05,0.05,0.05,0.3,0.3,0.0,0.3,0.01,0.0,0.01,0.01,0.01,Matches
233,233,Gregor Kobel,ch SUI,GK,Stuttgart,23-069,1997,20,20,1800,20.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
234,234,Dominik Kohr,de GER,"MF,FW",Eint Frankfurt,27-013,1994,7,2,260,2.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,0.19,0.01,0.2,0.19,0.2,Matches
235,235,Dominik Kohr,de GER,MF,Mainz 05,27-013,1994,4,3,287,3.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.01,0.04,0.03,0.04,Matches
236,236,Sead Kolašinac,ba BIH,DF,Schalke 04,27-238,1993,5,5,431,4.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.03,0.05,0.09,0.03,0.09,Matches
237,237,Ibrahima Konaté,fr FRA,DF,RB Leipzig,21-264,1999,7,4,403,4.5,1,0,1,0,0,0,0,0.22,0.0,0.22,0.22,0.22,0.4,0.4,0.0,0.4,0.08,0.0,0.08,0.08,0.08,Matches
238,238,Filip Kostić,rs SRB,DF,Eint Frankfurt,28-104,1992,16,15,1275,14.2,2,6,2,0,0,1,0,0.14,0.42,0.56,0.14,0.56,2.4,2.4,3.4,5.8,0.17,0.24,0.41,0.17,0.41,Matches
239,239,Nianzou Kouassi,fr FRA,DF,Bayern Munich,18-251,2002,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
240,240,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,29-239,1991,16,16,1413,15.7,13,3,8,5,5,2,0,0.83,0.19,1.02,0.51,0.7,11.1,7.3,2.9,10.2,0.71,0.18,0.89,0.47,0.65,Matches
241,241,Christoph Kramer,de GER,MF,M'Gladbach,29-360,1991,19,16,1426,15.8,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.01,0.02,0.03,0.01,0.03,Matches
242,242,Max Kruse,de GER,"MF,FW",Union Berlin,32-331,1988,10,8,723,8.0,6,5,3,3,4,0,0,0.75,0.62,1.37,0.37,1.0,3.8,0.7,2.6,3.3,0.48,0.33,0.8,0.08,0.41,Matches
243,243,Lukas Kübler,de GER,DF,Freiburg,28-167,1992,11,5,451,5.0,0,1,0,0,0,2,0,0.0,0.2,0.2,0.0,0.2,0.1,0.1,0.3,0.4,0.01,0.07,0.08,0.01,0.08,Matches
244,244,Pierre Kunde,cm CMR,MF,Mainz 05,25-202,1995,11,6,513,5.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,1.0,0.03,0.15,0.18,0.03,0.18,Matches
245,245,Fabian Kunze,de GER,MF,Arminia,22-244,1998,14,7,740,8.2,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.05,0.01,0.06,0.05,0.06,Matches
246,246,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,20-349,2000,7,0,108,1.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.21,0.01,0.22,0.21,0.22,Matches
247,247,Maxence Lacroix,fr FRA,DF,Wolfsburg,20-313,2000,18,17,1543,17.1,0,1,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,0.8,0.8,0.2,0.9,0.04,0.01,0.05,0.04,0.05,Matches
248,248,Stefan Lainer,at AUT,DF,M'Gladbach,28-170,1992,20,18,1613,17.9,1,0,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,0.9,0.9,1.2,2.1,0.05,0.07,0.12,0.05,0.12,Matches
249,249,Michael Langer,at AUT,GK,Schalke 04,36-038,1985,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
250,250,Danny Latza,de GER,MF,Mainz 05,31-068,1989,17,15,1249,13.9,0,2,0,0,0,6,0,0.0,0.14,0.14,0.0,0.14,1.2,1.2,2.0,3.2,0.08,0.14,0.23,0.08,0.23,Matches
251,251,Valentino Lazaro,at AUT,"DF,FW",M'Gladbach,24-326,1996,8,3,379,4.2,1,0,1,0,0,2,0,0.24,0.0,0.24,0.24,0.24,0.1,0.1,0.2,0.2,0.02,0.04,0.06,0.02,0.06,Matches
252,252,Mathew Leckie,au AUS,"FW,MF",Hertha BSC,30-009,1991,11,1,198,2.2,0,1,0,0,0,0,0,0.0,0.45,0.45,0.0,0.45,0.0,0.0,0.5,0.5,0.01,0.22,0.23,0.01,0.23,Matches
253,253,Christopher Lenz,de GER,DF,Union Berlin,26-144,1994,18,18,1579,17.5,0,3,0,0,0,2,0,0.0,0.17,0.17,0.0,0.17,0.6,0.6,1.4,2.0,0.03,0.08,0.11,0.03,0.11,Matches
254,254,Robert Lewandowski,pl POL,FW,Bayern Munich,32-176,1988,19,18,1591,17.7,24,6,19,5,6,2,0,1.36,0.34,1.7,1.07,1.41,16.8,12.2,2.6,14.8,0.95,0.15,1.1,0.69,0.84,Matches
255,255,Philipp Lienhart,at AUT,DF,Freiburg,24-217,1996,20,20,1800,20.0,3,0,3,0,0,2,0,0.15,0.0,0.15,0.15,0.15,1.4,1.4,0.2,1.7,0.07,0.01,0.08,0.07,0.08,Matches
256,256,Dimitris Limnios,gr GRE,"MF,FW",Köln,22-262,1998,8,2,333,3.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.1,0.14,0.15,0.29,0.14,0.29,Matches
257,257,Eduard Löwen,de GER,"MF,DF",Hertha BSC,24-016,1997,5,0,35,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
258,258,Jan Luca Schuler,de GER,FW,Schalke 04,21-328,1999,1,0,10,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.47,0.0,0.47,0.47,0.47,Matches
259,259,Anderson Lucoqui,ao ANG,DF,Arminia,23-222,1997,12,9,819,9.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches
260,260,Kilian Ludewig,de GER,DF,Schalke 04,20-345,2000,6,6,520,5.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.05,0.05,0.0,0.05,Matches
261,261,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,23-142,1997,19,16,1378,15.3,3,3,3,0,0,1,0,0.2,0.2,0.39,0.2,0.39,4.5,4.5,1.5,6.0,0.29,0.1,0.39,0.29,0.39,Matches
262,262,Andreas Luthe,de GER,GK,Union Berlin,33-340,1987,20,20,1778,19.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
263,263,Tim Maciejewski,de GER,MF,Union Berlin,19-345,2001,1,0,8,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
264,264,Arne Maier,de GER,MF,Arminia,22-036,1999,5,2,108,1.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.06,0.06,0.0,0.06,Matches
265,265,Arne Maier,de GER,MF,Hertha BSC,22-036,1999,2,0,30,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.49,0.49,0.0,0.49,Matches
266,266,Yunus Mallı,tr TUR,MF,Wolfsburg,28-355,1992,1,1,58,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.22,0.22,0.0,0.22,Matches
267,267,Orel Mangala,be BEL,MF,Stuttgart,22-332,1998,19,19,1706,19.0,1,3,1,0,0,3,0,0.05,0.16,0.21,0.05,0.21,1.2,1.2,1.5,2.7,0.06,0.08,0.14,0.06,0.14,Matches
268,268,Omar Marmoush,eg EGY,FW,Wolfsburg,22-006,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
269,269,Aarón Martín,es ESP,DF,Mainz 05,23-297,1997,5,3,262,2.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.01,0.12,0.14,0.01,0.14,Matches
270,270,Javi Martínez,es ESP,"MF,DF",Bayern Munich,32-164,1988,10,3,278,3.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.4,0.09,0.05,0.14,0.09,0.14,Matches
271,271,Omar Mascarell,es ESP,MF,Schalke 04,28-011,1993,16,15,1200,13.3,1,1,1,0,0,4,0,0.07,0.07,0.15,0.07,0.15,0.3,0.3,0.4,0.7,0.02,0.03,0.05,0.02,0.05,Matches
272,272,Roberto Massimo,de GER,"DF,FW",Stuttgart,20-124,2000,11,2,346,3.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.9,2.0,0.28,0.24,0.52,0.28,0.52,Matches
273,273,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,23-230,1997,15,12,997,11.1,7,1,6,1,1,2,0,0.63,0.09,0.72,0.54,0.63,7.4,6.7,1.5,8.2,0.67,0.13,0.81,0.6,0.74,Matches
274,274,Rabbi Matondo,wal WAL,"FW,MF",Schalke 04,20-157,2000,3,3,220,2.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.05,0.0,0.05,Matches
275,275,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,23-064,1997,9,7,544,6.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,1.0,0.12,0.04,0.16,0.12,0.16,Matches
276,276,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Bayern Munich,31-327,1989,10,1,161,1.8,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,1.2,0.3,0.36,0.65,0.3,0.65,Matches
277,277,Kevin Mbabu,ch SUI,DF,Wolfsburg,25-300,1995,9,6,612,6.8,0,1,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.4,0.4,0.0,0.06,0.06,0.0,0.06,Matches
278,278,Jean-Manuel Mbom,de GER,"MF,DF",Werder Bremen,20-355,2000,16,13,1031,11.5,0,1,0,0,0,7,0,0.0,0.09,0.09,0.0,0.09,0.4,0.4,0.4,0.8,0.04,0.04,0.07,0.04,0.07,Matches
279,279,Nathan de Medina,be BEL,DF,Arminia,23-128,1997,7,6,422,4.7,0,1,0,0,0,3,0,0.0,0.21,0.21,0.0,0.21,0.0,0.0,0.1,0.1,0.0,0.03,0.03,0.0,0.03,Matches
280,280,Joshua Mees,de GER,FW,Union Berlin,24-304,1996,1,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.02,0.0,2.02,2.02,2.02,Matches
281,281,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,29-334,1991,12,6,583,6.5,0,2,0,0,0,0,0,0.0,0.31,0.31,0.0,0.31,0.6,0.6,1.4,2.0,0.09,0.21,0.3,0.09,0.3,Matches
282,282,Hamza Mendyl,ma MAR,FW,Schalke 04,23-115,1997,3,1,95,1.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,Matches
283,283,Jorge Meré,es ESP,DF,Köln,23-302,1997,8,6,593,6.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02,Matches
284,284,Thomas Meunier,be BEL,DF,Dortmund,29-154,1991,14,14,1163,12.9,1,1,1,0,0,1,0,0.08,0.08,0.15,0.08,0.15,0.9,0.9,1.5,2.4,0.07,0.11,0.18,0.07,0.18,Matches
285,285,Max Meyer,de GER,MF,Köln,25-148,1995,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,19.92,0.0,19.92,19.92,19.92,Matches
286,286,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,23-332,1997,17,12,1067,11.9,0,2,0,0,0,2,0,0.0,0.17,0.17,0.0,0.17,0.3,0.3,1.8,2.1,0.03,0.15,0.18,0.03,0.18,Matches
287,287,Anthony Modeste,fr FRA,"FW,MF",Köln,32-305,1988,8,1,221,2.5,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.0,1.1,0.73,0.01,0.74,0.42,0.43,Matches
288,288,Kevin Möhwald,de GER,MF,Werder Bremen,27-225,1993,13,7,735,8.2,3,0,3,0,0,2,1,0.37,0.0,0.37,0.37,0.37,0.5,0.5,0.3,0.8,0.06,0.03,0.1,0.06,0.1,Matches
289,289,Niklas Moisander,fi FIN,DF,Werder Bremen,35-137,1985,9,4,457,5.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
290,290,Alkhaly Momo Cissé,gn GUI,DF,Stuttgart,18-119,2002,1,0,13,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches
291,291,Mateu Morey,es ESP,DF,Dortmund,20-348,2000,7,5,449,5.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.01,0.05,0.07,0.01,0.07,Matches
292,292,Youssoufa Moukoko,de GER,"FW,MF",Dortmund,16-085,2004,10,2,331,3.7,2,0,2,0,0,0,0,0.54,0.0,0.54,0.54,0.54,2.6,2.6,0.0,2.6,0.71,0.0,0.71,0.71,0.71,Matches
293,293,Nordi Mukiele,fr FRA,DF,RB Leipzig,23-104,1997,17,15,1102,12.2,2,1,2,0,0,3,0,0.16,0.08,0.25,0.16,0.25,1.7,1.7,1.1,2.8,0.14,0.09,0.23,0.14,0.23,Matches
294,294,Florian Müller,de GER,GK,Freiburg,23-092,1997,20,20,1800,20.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
295,295,Sebastian Müller,de GER,"MF,DF",Arminia,20-021,2001,2,0,4,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
296,296,Thomas Müller,de GER,MF,Bayern Munich,31-153,1989,20,20,1743,19.4,10,10,9,1,1,0,0,0.52,0.52,1.03,0.46,0.98,5.2,4.4,7.1,11.5,0.27,0.37,0.63,0.23,0.59,Matches
297,297,Petar Musa,hr CRO,FW,Union Berlin,22-346,1998,1,0,18,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
298,298,Jamal Musiala,eng ENG,"MF,FW",Bayern Munich,17-353,2003,15,2,410,4.6,3,0,3,0,0,0,0,0.66,0.0,0.66,0.66,0.66,1.2,1.2,0.1,1.3,0.26,0.02,0.28,0.26,0.28,Matches
299,299,Shkodran Mustafi,de GER,DF,Schalke 04,28-302,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.12,0.0,0.12,0.12,0.12,Matches
