player,nationality,position,squad,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Pervis Estupiñán,ec ECU,DF,Villarreal,23-023,1998,7.7,341,435,78.4,6303,1970,140,165,84.8,155,183,84.7,39,63,61.9,0,1.1,-1.1,12,10,17,12,19,Matches
Xabier Etxeita,es ESP,DF,Getafe,33-105,1987,9.8,194,288,67.4,4986,1279,30,43,69.8,103,119,86.6,59,118,50.0,0,0.2,-0.2,1,13,0,0,18,Matches
Edu Expósito,es ESP,MF,Eibar,24-196,1996,18.7,568,766,74.2,11324,3195,220,278,79.1,242,301,80.4,96,157,61.1,1,2.3,-1.3,30,74,8,1,84,Matches
Fali,es ESP,"DF,MF",Cádiz,27-185,1993,16.1,267,394,67.8,6620,2280,76,97,78.4,114,147,77.6,75,144,52.1,0,0.7,-0.7,6,36,7,3,40,Matches
Ansu Fati,es ESP,FW,Barcelona,18-105,2002,4.8,174,205,84.9,2150,459,122,137,89.1,40,47,85.1,3,5,60.0,0,1.4,-1.4,9,3,7,0,11,Matches
Nabil Fekir,fr FRA,"MF,FW",Betis,27-210,1993,18.3,684,838,81.6,11653,3003,332,369,90.0,246,286,86.0,79,138,57.2,6,3.0,+3.0,27,80,23,3,69,Matches
Felipe,br BRA,DF,Atlético Madrid,31-273,1989,11.5,493,586,84.1,10447,3484,160,178,89.9,244,274,89.1,85,129,65.9,0,0.0,0.0,0,25,0,0,24,Matches
João Félix,pt POR,FW,Atlético Madrid,21-095,1999,11.8,388,470,82.6,5670,1737,246,274,89.8,91,117,77.8,28,40,70.0,4,3.2,+0.8,17,42,14,0,50,Matches
Aitor Fernández,es ESP,GK,Levante,29-286,1991,19.0,456,612,74.5,12503,7423,96,96,100.0,194,197,98.5,156,309,50.5,0,0.0,0.0,0,8,0,0,0,Matches
Álex Fernández,es ESP,MF,Cádiz,28-121,1992,17.3,526,714,73.7,10807,3470,190,230,82.6,224,266,84.2,102,189,54.0,1,1.8,-0.8,24,55,13,6,52,Matches
Álvaro Fernández,es ESP,GK,Huesca,22-306,1998,11.0,312,421,74.1,9204,4899,43,43,100.0,146,148,98.6,119,226,52.7,0,0.0,0.0,0,3,0,0,0,Matches
Andrés Fernández,es ESP,GK,Huesca,34-058,1986,11.0,266,395,67.3,7315,4337,50,50,100.0,133,134,99.3,81,208,38.9,0,0.0,0.0,0,1,0,0,0,Matches
Augusto Fernández,ar ARG,MF,Cádiz,34-309,1986,2.7,61,77,79.2,1184,217,22,26,84.6,23,27,85.2,13,20,65.0,0,0.0,0.0,0,3,1,0,4,Matches
Carlos Fernández,es ESP,FW,Real Sociedad,24-267,1996,0.3,6,12,50.0,76,25,3,7,42.9,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,1,Matches
Carlos Fernández,es ESP,FW,Sevilla,24-267,1996,1.6,29,39,74.4,374,82,17,20,85.0,10,14,71.4,0,2,0.0,0,0.1,-0.1,1,2,0,0,2,Matches
Joaquín Fernández,es ESP,DF,Valladolid,24-258,1996,13.0,368,449,82.0,8559,2627,93,101,92.1,175,198,88.4,95,139,68.3,0,0.2,-0.2,1,19,1,0,16,Matches
Fernando,br BRA,MF,Sevilla,33-203,1987,17.0,820,910,90.1,16018,3911,297,323,92.0,408,435,93.8,106,133,79.7,3,2.1,+0.9,11,52,5,0,57,Matches
David Ferreiro,es ESP,"FW,MF",Huesca,32-318,1988,14.5,363,611,59.4,7064,2664,153,199,76.9,133,197,67.5,70,188,37.2,2,2.7,-0.7,37,30,26,9,46,Matches
Facundo Ferreyra,ar ARG,FW,Celta Vigo,29-336,1991,0.3,2,4,50.0,38,0,1,2,50.0,0,1,0.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
Fidel,es ESP,"MF,DF",Elche,31-109,1989,13.4,525,674,77.9,9539,3118,250,279,89.6,194,240,80.8,66,122,54.1,2,2.4,-0.4,22,42,10,6,42,Matches
Junior Firpo,es ESP,DF,Barcelona,24-175,1996,1.7,118,132,89.4,1727,481,64,69,92.8,48,52,92.3,2,4,50.0,1,0.7,+0.3,5,7,1,0,9,Matches
Kingsley Fobi,gh GHA,DF,Granada,22-146,1998,0.5,8,12,66.7,127,68,4,6,66.7,4,6,66.7,0,0,,0,0.0,0.0,0,0,1,0,1,Matches
Ramón Folch,es ESP,MF,Elche,31-132,1989,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
José Fontán,es ESP,DF,Celta Vigo,21-002,2000,3.8,139,175,79.4,2949,1046,36,42,85.7,80,93,86.0,20,31,64.5,0,0.0,0.0,0,14,2,0,19,Matches
Dimitri Foulquier,fr FRA,DF,Granada,27-327,1993,16.8,469,620,75.6,8180,3707,220,258,85.3,197,244,80.7,45,88,51.1,2,1.1,+0.9,7,26,6,3,39,Matches
Juan Foyth,ar ARG,"MF,DF",Villarreal,23-032,1998,4.0,203,228,89.0,3452,1249,104,111,93.7,81,89,91.0,16,21,76.2,0,0.1,-0.1,1,14,3,0,17,Matches
Jorge de Frutos,es ESP,MF,Levante,23-359,1997,10.0,214,320,66.9,3563,1123,101,134,75.4,89,121,73.6,19,46,41.3,6,3.7,+2.3,20,9,13,7,23,Matches
Ramiro Funes Mori,ar ARG,DF,Villarreal,29-345,1991,1.1,62,65,95.4,1142,427,27,28,96.4,25,26,96.2,9,10,90.0,0,0.0,0.0,0,5,0,0,4,Matches
Javi Galán,es ESP,DF,Huesca,26-086,1994,20.3,843,1079,78.1,14732,5644,416,457,91.0,344,413,83.3,74,163,45.4,2,1.6,+0.4,21,44,31,15,73,Matches
Enric Gallego,es ESP,FW,Osasuna,34-154,1986,6.7,115,209,55.0,1787,507,60,99,60.6,44,75,58.7,7,19,36.8,1,0.5,+0.5,6,21,5,1,17,Matches
Kévin Gameiro,fr FRA,FW,Valencia,33-280,1987,5.6,98,128,76.6,1416,193,57,65,87.7,31,45,68.9,5,6,83.3,1,0.9,+0.1,2,3,1,0,4,Matches
Aleix García,es ESP,MF,Eibar,23-230,1997,0.5,25,30,83.3,501,61,8,9,88.9,11,13,84.6,4,5,80.0,0,0.0,0.0,0,4,0,0,0,Matches
Borja García,es ESP,"MF,FW",Huesca,30-103,1990,12.2,463,541,85.6,7763,1470,248,271,91.5,161,181,89.0,47,66,71.2,0,1.1,-1.1,20,33,10,0,36,Matches
Dani García,es ESP,MF,Athletic Club,30-265,1990,13.5,545,673,81.0,11839,2500,159,192,82.8,268,301,89.0,107,157,68.2,1,0.3,+0.7,5,56,2,1,43,Matches
David García,es ESP,DF,Osasuna,26-365,1994,20.0,525,734,71.5,12697,5054,135,170,79.4,253,317,79.8,129,230,56.1,0,0.2,-0.2,3,57,1,0,55,Matches
Manu García,es ESP,MF,Alavés,34-293,1986,6.4,156,226,69.0,2847,589,72,88,81.8,60,88,68.2,19,36,52.8,0,0.0,0.0,1,12,0,0,11,Matches
Raúl García,es ESP,"DF,MF",Valladolid,31-289,1989,5.6,199,287,69.3,3439,1632,99,119,83.2,80,108,74.1,15,41,36.6,0,0.2,-0.2,5,14,5,3,18,Matches
Raúl García,es ESP,"FW,MF",Athletic Club,34-217,1986,12.0,209,358,58.4,3358,1258,107,157,68.2,67,116,57.8,24,54,44.4,1,0.5,+0.5,8,34,10,0,46,Matches
Rubén García,es ESP,"MF,FW",Osasuna,27-214,1993,19.5,495,760,65.1,9788,3006,217,283,76.7,175,259,67.6,92,175,52.6,3,3.2,-0.2,30,39,24,13,42,Matches
Sergi García,es ESP,MF,Alavés,21-305,1999,0.2,5,8,62.5,115,0,1,3,33.3,3,4,75.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
Unai García,es ESP,DF,Osasuna,29-010,1992,10.1,225,297,75.8,6306,2101,33,43,76.7,115,135,85.2,77,114,67.5,0,0.0,0.0,2,23,1,0,17,Matches
Mario Gaspar,es ESP,DF,Villarreal,30-081,1990,13.3,606,713,85.0,10594,3899,261,285,91.6,293,323,90.7,43,76,56.6,2,1.5,+0.5,9,33,16,7,41,Matches
David Gil,es ESP,GK,Cádiz,27-033,1994,1.0,12,37,32.4,475,357,0,0,,4,5,80.0,8,32,25.0,0,0.0,0.0,0,0,0,0,0,Matches
Álvaro Giménez,es ESP,"FW,MF",Cádiz,29-270,1991,4.5,58,93,62.4,890,161,33,48,68.8,20,30,66.7,4,8,50.0,1,0.0,+1.0,1,6,3,0,6,Matches
Dani Gómez,es ESP,FW,Levante,22-198,1998,9.7,128,177,72.3,1851,329,80,98,81.6,36,49,73.5,8,13,61.5,1,0.5,+0.5,6,7,4,2,8,Matches
Maxi Gómez,uy URU,FW,Valencia,24-183,1996,18.7,245,367,66.8,4100,922,139,181,76.8,67,110,60.9,32,51,62.7,0,0.4,-0.4,6,26,2,1,34,Matches
Moi Gómez,es ESP,"MF,FW",Villarreal,26-235,1994,17.9,732,894,81.9,12900,2779,363,402,90.3,283,336,84.2,76,126,60.3,0,1.9,-1.9,22,40,20,3,61,Matches
Papu Gómez,ar ARG,"MF,FW",Sevilla,32-364,1988,0.4,55,57,96.5,921,239,29,29,100.0,15,16,93.8,7,8,87.5,0,0.0,0.0,1,6,0,0,1,Matches
Sergi Gómez,es ESP,DF,Sevilla,28-322,1992,5.0,292,308,94.8,6184,1497,65,68,95.6,180,185,97.3,47,54,87.0,0,0.0,0.0,0,3,0,0,3,Matches
Sergio Gómez,es ESP,"FW,MF",Huesca,20-162,2000,4.0,124,179,69.3,2032,823,69,80,86.3,42,52,80.8,12,40,30.0,1,0.6,+0.4,8,16,2,0,16,Matches
Maxime Gonalons,fr FRA,MF,Granada,31-340,1989,9.4,356,427,83.4,7941,2033,91,105,86.7,192,217,88.5,68,93,73.1,1,0.5,+0.5,4,45,3,0,34,Matches
Alfonso González,es ESP,MF,Celta Vigo,21-285,1999,0.4,15,15,100.0,197,27,10,10,100.0,5,5,100.0,0,0,,0,0.1,-0.1,1,1,1,0,1,Matches
Bruno González,es ESP,DF,Valladolid,30-265,1990,18.0,437,555,78.7,10380,2924,103,123,83.7,213,246,86.6,116,174,66.7,0,0.0,0.0,1,19,0,0,23,Matches
Diego González,es ESP,DF,Elche,26-016,1995,9.2,412,455,90.5,8977,3071,110,115,95.7,227,234,97.0,73,101,72.3,0,0.1,-0.1,1,11,0,0,23,Matches
Sergio González,es ESP,MF,Cádiz,23-275,1997,1.0,20,29,69.0,382,77,9,13,69.2,6,7,85.7,4,8,50.0,0,0.0,0.0,1,0,0,0,0,Matches
Urko González,es ESP,MF,Real Sociedad,19-330,2001,0.0,1,2,50.0,12,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Andoni Gorosabel,es ESP,DF,Real Sociedad,24-193,1996,14.9,642,822,78.1,10835,4605,315,352,89.5,266,327,81.3,49,107,45.8,1,1.9,-0.9,17,49,25,8,61,Matches
Antoine Griezmann,fr FRA,"FW,MF",Barcelona,29-329,1991,16.0,607,699,86.8,9456,1554,344,379,90.8,200,230,87.0,49,57,86.0,4,2.8,+1.2,20,35,24,2,47,Matches
Andrés Guardado,mx MEX,"MF,FW",Betis,34-138,1986,6.0,271,330,82.1,5512,1270,110,121,90.9,114,132,86.4,43,65,66.2,0,0.4,-0.4,3,28,6,0,32,Matches
Sergi Guardiola,es ESP,FW,Valladolid,29-260,1991,10.7,183,273,67.0,2700,491,117,161,72.7,44,64,68.8,14,24,58.3,2,1.0,+1.0,7,10,4,0,13,Matches
Nemanja Gudelj,rs SRB,"MF,DF",Sevilla,29-089,1991,5.2,338,357,94.7,6561,1350,116,119,97.5,175,181,96.7,39,49,79.6,0,0.0,0.0,2,13,2,0,10,Matches
Gonçalo Guedes,pt POR,"MF,FW",Valencia,24-076,1996,13.0,267,368,72.6,5018,1469,135,164,82.3,89,119,74.8,38,61,62.3,1,1.6,-0.6,10,21,24,3,37,Matches
Ander Guevara,es ESP,MF,Real Sociedad,23-221,1997,12.3,656,793,82.7,12957,3074,260,296,87.8,288,342,84.2,98,126,77.8,0,0.3,-0.3,5,61,8,0,67,Matches
John Guidetti,se SWE,FW,Alavés,28-304,1992,0.7,19,27,70.4,352,62,9,14,64.3,6,7,85.7,4,6,66.7,0,0.0,0.0,0,1,1,0,1,Matches
Hugo Guillamón,es ESP,DF,Valencia,21-013,2000,11.5,501,562,89.1,12047,3725,103,114,90.4,272,286,95.1,123,158,77.8,0,0.0,0.0,0,38,1,0,36,Matches
Jon Guridi,es ESP,MF,Real Sociedad,25-351,1995,5.1,145,182,79.7,2484,607,76,91,83.5,55,66,83.3,12,18,66.7,1,0.6,+0.4,4,17,4,1,12,Matches
Raúl Guti,es ESP,MF,Elche,24-045,1996,17.1,524,642,81.6,9144,1750,242,273,88.6,204,238,85.7,62,101,61.4,0,0.0,0.0,0,31,2,0,24,Matches
Marcos Mauro López Gutiérrez,ar ARG,DF,Cádiz,30-035,1991,10.5,263,309,85.1,6010,1298,65,73,89.0,136,148,91.9,57,78,73.1,0,0.1,-0.1,2,6,0,0,12,Matches
Munir El Haddadi,es ESP,FW,Sevilla,25-165,1995,6.0,191,241,79.3,3387,643,82,101,81.2,83,94,88.3,18,30,60.0,1,1.3,-0.3,8,12,10,3,19,Matches
Eden Hazard,be BEL,FW,Real Madrid,30-037,1991,4.2,199,226,88.1,3004,486,129,141,91.5,52,59,88.1,14,15,93.3,1,0.5,+0.5,2,6,4,0,11,Matches
Mario Hermoso,es ESP,DF,Atlético Madrid,25-240,1995,14.8,921,1083,85.0,18001,6522,360,386,93.3,442,484,91.3,115,191,60.2,1,0.1,+0.9,3,94,5,0,84,Matches
Aridane Hernández,gq EQG,DF,Osasuna,31-327,1989,10.5,242,300,80.7,6138,2022,55,68,80.9,118,137,86.1,67,89,75.3,0,0.5,-0.5,5,18,1,0,16,Matches
Héctor Herrera,mx MEX,MF,Atlético Madrid,30-300,1990,4.1,292,334,87.4,5029,1330,132,146,90.4,122,137,89.1,29,37,78.4,0,0.2,-0.2,4,30,1,0,25,Matches
Sergio Herrera,es ESP,GK,Osasuna,27-253,1993,19.9,392,703,55.8,20061,16413,24,25,96.0,53,55,96.4,313,619,50.6,0,0.0,0.0,0,45,0,0,1,Matches
Yangel Herrera,ve VEN,MF,Granada,23-037,1998,15.4,354,540,65.6,6432,2202,157,220,71.4,158,224,70.5,34,69,49.3,1,0.8,+0.2,4,63,6,1,57,Matches
Pablo Hervías,es ESP,"DF,FW",Valladolid,27-342,1993,11.0,433,580,74.7,7789,3059,212,234,90.6,163,203,80.3,55,120,45.8,4,2.4,+1.6,23,28,14,11,32,Matches
Jordan Holsgrove,sco SCO,MF,Celta Vigo,21-156,1999,0.8,55,61,90.2,851,149,31,33,93.9,18,19,94.7,5,7,71.4,0,0.0,0.0,0,8,0,0,2,Matches
Vicente Iborra,es ESP,MF,Villarreal,33-028,1988,10.3,545,604,90.2,10868,2560,193,212,91.0,261,278,93.9,81,98,82.7,0,0.2,-0.2,2,39,6,0,28,Matches
Oussama Idrissi,ma MAR,"FW,MF",Sevilla,24-353,1996,0.3,8,10,80.0,232,24,3,4,75.0,2,2,100.0,3,3,100.0,0,0.0,0.0,0,0,1,1,0,Matches
Borja Iglesias,es ESP,FW,Betis,28-027,1993,6.2,85,124,68.5,1319,187,51,69,73.9,23,30,76.7,8,13,61.5,0,0.2,-0.2,2,2,1,0,5,Matches
Juan Iglesias,es ESP,DF,Getafe,22-225,1998,1.0,37,54,68.5,614,174,19,20,95.0,17,23,73.9,1,9,11.1,0,0.0,0.0,1,3,0,0,2,Matches
Asier Illarramendi,es ESP,MF,Real Sociedad,30-342,1990,1.2,99,105,94.3,1804,554,43,44,97.7,48,48,100.0,8,13,61.5,0,0.0,0.0,1,16,1,0,11,Matches
Pablo Insua,es ESP,DF,Huesca,27-157,1993,8.0,277,331,83.7,6844,1655,51,57,89.5,153,174,87.9,72,97,74.2,0,0.0,0.0,1,7,1,0,5,Matches
Takashi Inui,jp JPN,"MF,FW",Eibar,32-256,1988,15.6,265,387,68.5,4543,1189,132,161,82.0,101,137,73.7,24,67,35.8,0,1.5,-1.5,11,19,19,8,29,Matches
Alexander Isak,se SWE,FW,Real Sociedad,21-145,1999,12.9,192,248,77.4,3201,440,94,113,83.2,71,86,82.6,19,25,76.0,2,1.5,+0.5,6,9,10,0,20,Matches
Isco,es ESP,MF,Real Madrid,28-298,1992,4.4,274,318,86.2,4349,1047,147,154,95.5,96,107,89.7,21,38,55.3,1,0.5,+0.5,5,36,9,0,30,Matches
Jairo Izquierdo,es ESP,"DF,MF",Cádiz,27-114,1993,8.9,202,282,71.6,3224,1061,103,120,85.8,80,104,76.9,14,43,32.6,0,0.2,-0.2,3,12,2,2,12,Matches
Saidy Janko,ch SUI,DF,Valladolid,25-114,1995,2.3,76,104,73.1,1299,429,42,51,82.4,25,34,73.5,8,17,47.1,0,0.1,-0.1,2,3,3,1,5,Matches
Adnan Januzaj,be BEL,"FW,MF",Real Sociedad,26-008,1995,4.7,181,256,70.7,3172,1186,87,100,87.0,62,78,79.5,22,56,39.3,2,1.4,+0.6,7,17,17,5,32,Matches
Jason,es ESP,"MF,DF",Valencia,26-222,1994,4.7,85,129,65.9,1444,446,43,58,74.1,34,46,73.9,8,24,33.3,0,0.6,-0.6,5,5,5,3,10,Matches
Luis Javier Suárez,co COL,"FW,MF",Granada,23-073,1997,13.0,120,201,59.7,2069,573,54,81,66.7,54,84,64.3,9,17,52.9,0,1.0,-1.0,11,10,8,3,16,Matches
Ángel Jiménez,es ESP,GK,Granada,18-236,2002,1.0,16,30,53.3,760,668,0,0,,5,5,100.0,11,25,44.0,0,0.0,0.0,0,0,0,0,0,Matches
Joaquín,es ESP,"FW,MF",Betis,39-207,1981,9.0,387,481,80.5,6290,1689,224,245,91.4,118,143,82.5,33,66,50.0,4,2.0,+2.0,24,23,17,6,37,Matches
Frenkie de Jong,nl NED,"MF,DF",Barcelona,23-277,1997,19.8,1419,1563,90.8,24398,6951,661,719,91.9,596,633,94.2,129,155,83.2,3,2.4,+0.6,23,128,20,0,120,Matches
Luuk de Jong,nl NED,FW,Sevilla,30-170,1990,7.6,142,191,74.3,2092,254,79,100,79.0,48,67,71.6,8,11,72.7,0,0.7,-0.7,8,9,1,0,6,Matches
Jony,es ESP,"MF,FW",Osasuna,29-219,1991,6.6,152,260,58.5,3204,1418,63,92,68.5,52,81,64.2,35,68,51.5,1,1.8,-0.8,16,17,22,11,33,Matches
Joan Jordán,es ESP,MF,Sevilla,26-222,1994,15.6,1080,1223,88.3,21787,4892,439,472,93.0,426,474,89.9,194,242,80.2,5,1.7,+3.3,20,103,25,8,81,Matches
Josan,es ESP,"MF,DF",Elche,31-072,1989,15.5,460,625,73.6,7653,2695,256,295,86.8,157,205,76.6,41,88,46.6,2,0.9,+1.1,11,22,8,5,37,Matches
Willian José,br BRA,FW,Real Sociedad,29-082,1991,7.7,186,241,77.2,3585,710,81,105,77.1,69,78,88.5,28,36,77.8,1,0.9,+0.1,7,12,6,1,19,Matches
Joselu,es ESP,FW,Alavés,30-323,1990,18.9,337,587,57.4,5671,1479,192,300,64.0,91,173,52.6,45,81,55.6,1,1.7,-0.7,14,41,3,2,44,Matches
Josema,es ESP,DF,Elche,24-252,1996,15.9,562,707,79.5,11053,4226,228,257,88.7,252,291,86.6,77,142,54.2,1,0.4,+0.6,4,33,3,3,26,Matches
Jota,es ESP,MF,Alavés,29-242,1991,8.8,204,276,73.9,3685,1010,104,122,85.2,73,93,78.5,23,51,45.1,1,1.0,0.0,5,20,7,2,27,Matches
Jota,pt POR,FW,Valladolid,21-320,1999,4.0,,,,,,,,,,,,,,,0,,,,,,,,Matches
Luka Jović,rs SRB,"FW,MF",Real Madrid,23-052,1997,1.7,34,41,82.9,475,43,22,23,95.7,9,13,69.2,2,2,100.0,0,0.1,-0.1,2,1,0,0,0,Matches
Juan,ar ARG,MF,Granada,23-020,1998,0.3,5,6,83.3,59,20,4,4,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,1,Matches
Juanmi,es ESP,"FW,MF",Betis,27-269,1993,3.0,57,76,75.0,719,108,39,47,83.0,13,17,76.5,2,5,40.0,0,0.0,0.0,2,2,0,0,1,Matches
Vinicius Júnior,br BRA,FW,Real Madrid,20-216,2000,11.1,366,440,83.2,5172,1219,232,253,91.7,111,136,81.6,17,30,56.7,2,1.6,+0.4,18,9,16,5,29,Matches
Jens Jønsson,dk DEN,MF,Cádiz,28-034,1993,18.1,348,447,77.9,6096,1376,165,195,84.6,140,176,79.5,35,63,55.6,0,1.0,-1.0,6,22,5,0,28,Matches
Damian Kądzior,pl POL,"FW,MF",Eibar,28-242,1992,2.2,44,76,57.9,709,214,26,29,89.7,12,19,63.2,5,22,22.7,0,0.0,0.0,1,2,1,1,3,Matches
Lee Kangin,kr KOR,"FW,MF",Valencia,19-360,2001,7.3,232,283,82.0,4334,989,112,125,89.6,78,87,89.7,35,57,61.4,3,1.8,+1.2,14,26,12,1,31,Matches
Stephane Keller,cm CMR,DF,Alavés,19-177,2001,0.2,11,13,84.6,281,66,2,3,66.7,6,6,100.0,3,4,75.0,0,0.0,0.0,0,0,0,0,0,Matches
Kenedy,br BRA,"FW,MF",Granada,25-005,1996,10.4,129,194,66.5,2331,981,66,78,84.6,41,59,69.5,17,41,41.5,2,1.3,+0.7,9,13,7,3,15,Matches
Kike,es ESP,FW,Eibar,31-080,1989,19.0,342,520,65.8,4926,631,205,269,76.2,94,144,65.3,22,55,40.0,2,1.3,+0.7,14,19,7,4,15,Matches
Giorgi Kochorashvili,ge GEO,MF,Levante,21-229,1999,0.0,2,3,66.7,24,11,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,1,Matches
Kenan Kodro,ba BIH,"FW,MF",Athletic Club,27-178,1993,0.5,6,8,75.0,124,0,3,3,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
Kenan Kodro,ba BIH,"FW,MF",Valladolid,27-178,1993,0.6,9,15,60.0,129,10,7,10,70.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0,1,0,0,0,Matches
Koba Koindredi,fr FRA,MF,Valencia,19-109,2001,0.2,9,11,81.8,159,25,3,3,100.0,5,6,83.3,1,2,50.0,0,0.0,0.0,0,1,0,0,0,Matches
Koke,es ESP,MF,Atlético Madrid,29-036,1992,16.9,1026,1155,88.8,16755,4472,540,569,94.9,362,400,90.5,91,136,66.9,0,1.4,-1.4,17,91,14,1,104,Matches
Geoffrey Kondogbia,cf CTA,MF,Valencia,27-364,1993,4.9,161,189,85.2,3833,793,53,60,88.3,70,78,89.7,38,51,74.5,0,0.0,0.0,0,21,0,0,14,Matches
Geoffrey Kondogbia,cf CTA,"MF,FW",Atlético Madrid,27-364,1993,2.8,148,172,86.0,2932,607,61,68,89.7,54,61,88.5,30,36,83.3,0,0.0,0.0,0,13,0,0,12,Matches
Youssouf Koné,ml MLI,"DF,FW",Elche,25-223,1995,0.8,24,29,82.8,396,158,13,15,86.7,8,8,100.0,2,5,40.0,0,0.0,0.0,0,0,0,0,1,Matches
Jules Koundé,fr FRA,DF,Sevilla,22-093,1998,18.0,1147,1279,89.7,23010,7809,382,412,92.7,603,630,95.7,154,218,70.6,0,0.3,-0.3,5,87,7,1,79,Matches
Toni Kroos,de GER,MF,Real Madrid,31-040,1990,16.3,1350,1499,90.1,28343,8306,545,567,96.1,505,532,94.9,278,364,76.4,4,5.4,-1.4,47,180,25,2,135,Matches
Takefusa Kubo,jp JPN,"MF,FW",Villarreal,19-254,2001,3.3,102,139,73.4,1634,456,51,64,79.7,42,52,80.8,7,17,41.2,0,0.5,-0.5,9,8,6,2,15,Matches
Takefusa Kubo,jp JPN,"MF,FW",Getafe,19-254,2001,3.8,71,95,74.7,1094,313,42,47,89.4,22,31,71.0,5,12,41.7,0,0.1,-0.1,4,3,2,0,6,Matches
Kuki,es ESP,MF,Valladolid,22-284,1998,0.3,8,11,72.7,108,16,5,6,83.3,3,4,75.0,0,1,0.0,1,0.1,+0.9,1,0,0,0,0,Matches
Víctor Laguardia,es ESP,DF,Alavés,31-100,1989,16.0,410,541,75.8,10568,4716,86,103,83.5,198,225,88.0,122,204,59.8,0,0.4,-0.4,2,26,1,0,28,Matches
Diego Lainez,mx MEX,"FW,MF",Betis,20-249,2000,4.9,146,182,80.2,2129,583,94,103,91.3,38,52,73.1,9,17,52.9,1,0.7,+0.3,8,8,4,1,16,Matches
Toni Lato,es ESP,DF,Valencia,23-084,1997,4.5,153,212,72.2,2865,998,64,73,87.7,74,97,76.3,14,36,38.9,0,0.3,-0.3,1,12,1,1,10,Matches
Robin Le Normand,fr FRA,DF,Real Sociedad,24-094,1996,16.5,825,946,87.2,18398,4491,194,216,89.8,465,505,92.1,161,212,75.9,0,0.1,-0.1,1,42,5,1,44,Matches
Jeremías Ledesma,ar ARG,GK,Cádiz,28-000,1993,19.0,262,571,45.9,13357,11148,21,22,95.5,43,46,93.5,198,502,39.4,0,0.0,0.0,0,21,0,0,0,Matches
Florian Lejeune,fr FRA,DF,Alavés,29-269,1991,18.5,584,756,77.2,14366,5360,137,162,84.6,291,335,86.9,149,243,61.3,0,0.2,-0.2,4,22,1,0,23,Matches
Iñigo Lekue,es ESP,"DF,FW",Athletic Club,27-285,1993,0.9,60,71,84.5,1112,395,27,31,87.1,23,26,88.5,9,11,81.8,0,0.3,-0.3,4,2,3,3,3,Matches
Thomas Lemar,fr FRA,"MF,FW",Atlético Madrid,25-093,1995,9.9,425,524,81.1,7263,1909,210,232,90.5,155,184,84.2,48,85,56.5,2,1.3,+0.7,15,40,13,1,42,Matches
Clément Lenglet,fr FRA,DF,Barcelona,25-241,1995,13.9,1000,1079,92.7,19625,7279,367,383,95.8,492,511,96.3,132,170,77.6,0,0.5,-0.5,3,99,6,1,72,Matches
Lautado de León,uy URU,"MF,FW",Celta Vigo,20-004,2001,0.2,3,3,100.0,30,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Pedro León,es ESP,"MF,FW",Eibar,34-081,1986,5.5,109,193,56.5,1938,681,47,63,74.6,47,66,71.2,12,47,25.5,1,0.4,+0.6,5,6,7,6,8,Matches
Sergio León,es ESP,FW,Levante,32-038,1989,5.3,61,87,70.1,850,152,36,46,78.3,21,25,84.0,2,9,22.2,0,0.2,-0.2,5,5,2,0,7,Matches
Diego Llorente,es ESP,DF,Real Sociedad,27-181,1993,1.0,48,54,88.9,1057,236,12,13,92.3,27,29,93.1,9,12,75.0,0,0.0,0.0,0,1,0,0,1,Matches
Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,26-014,1995,16.1,500,620,80.6,8874,2238,250,284,88.0,179,208,86.1,56,82,68.3,6,2.0,+4.0,16,30,17,6,45,Matches
Renan Lodi,br BRA,DF,Atlético Madrid,22-311,1998,7.1,328,414,79.2,6036,1741,140,156,89.7,144,171,84.2,36,63,57.1,2,0.7,+1.3,4,11,7,2,24,Matches
Pedro López Muñoz,es ESP,DF,Huesca,37-104,1983,7.2,346,416,83.2,6606,2427,148,167,88.6,145,165,87.9,51,74,68.9,1,0.4,+0.6,4,19,6,5,19,Matches
Adrián López,es ESP,FW,Osasuna,33-036,1988,3.9,86,114,75.4,1173,262,53,65,81.5,27,38,71.1,4,7,57.1,1,0.7,+0.3,3,7,5,0,11,Matches
