player,nationality,position,squad,age,birth_year,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,matches
Fabio Depaoli,it ITA,MF,Sampdoria,23-295,1997,0.9,9,15,60.0,136,72,6,8,75.0,1,3,33.3,1,1,100.0,0,0.1,-0.1,1,1,0,0,2,Matches
Kastriot Dermaku,al ALB,DF,Parma,29-029,1992,1.1,35,39,89.7,805,160,8,8,100.0,18,21,85.7,9,9,100.0,0,0.0,0.0,0,1,0,0,1,Matches
Kiril Despodov,bg BUL,FW,Cagliari,24-094,1996,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Mattia Destro,it ITA,FW,Genoa,29-330,1991,9.2,99,137,72.3,1470,302,61,78,78.2,22,32,68.8,10,16,62.5,1,0.5,+0.5,5,9,3,0,11,Matches
Gerard Deulofeu,es ESP,FW,Udinese,26-337,1994,5.6,147,214,68.7,2203,542,85,105,81.0,44,63,69.8,11,26,42.3,1,1.0,0.0,5,8,10,0,17,Matches
Jacopo Dezi,it ITA,"FW,MF",Parma,29-003,1992,0.9,32,43,74.4,480,69,15,17,88.2,12,15,80.0,2,7,28.6,0,0.2,-0.2,1,1,1,0,2,Matches
Samuel Di Carmine,it ITA,FW,Hellas Verona,32-146,1988,5.6,97,157,61.8,1183,110,70,96,72.9,24,47,51.1,1,3,33.3,0,0.1,-0.1,4,4,2,0,4,Matches
Samuel Di Carmine,it ITA,FW,Crotone,32-146,1988,1.5,26,31,83.9,443,42,15,18,83.3,6,8,75.0,4,4,100.0,0,0.0,0.0,0,1,1,1,0,Matches
Giovanni Di Lorenzo,it ITA,DF,Napoli,27-193,1993,19.0,1250,1416,88.3,22319,8112,568,601,94.5,536,591,90.7,133,179,74.3,3,3.1,-0.1,27,138,35,6,157,Matches
Giuseppe Di Serio,it ITA,"MF,FW",Benevento,19-208,2001,1.9,31,43,72.1,401,164,21,24,87.5,9,13,69.2,0,2,0.0,0,0.0,0.0,1,1,3,0,8,Matches
Amad Diallo,ci CIV,MF,Atalanta,18-217,2002,0.2,9,10,90.0,160,55,3,3,100.0,5,5,100.0,1,2,50.0,0,0.1,-0.1,1,2,1,0,2,Matches
Amadou Diawara,gn GUI,MF,Roma,23-211,1997,1.8,119,131,90.8,2290,525,45,50,90.0,63,66,95.5,9,13,69.2,0,0.1,-0.1,1,8,0,0,8,Matches
Brahim Díaz,es ESP,"MF,FW",Milan,21-194,1999,7.7,239,279,85.7,3425,728,144,156,92.3,73,84,86.9,11,21,52.4,2,0.8,+1.2,9,15,7,2,15,Matches
Daan Dierckx,be BEL,DF,Parma,17-355,2003,1.0,11,13,84.6,232,69,2,3,66.7,9,9,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,Matches
Mitchell Dijks,nl NED,DF,Bologna,28-004,1993,9.0,341,453,75.3,5553,2561,162,186,87.1,149,195,76.4,22,53,41.5,0,0.1,-0.1,4,25,0,0,33,Matches
Federico Dimarco,it ITA,DF,Hellas Verona,23-095,1997,17.9,754,1098,68.7,14422,6349,314,369,85.1,323,413,78.2,109,280,38.9,2,4.2,-2.2,39,67,21,10,87,Matches
Koffi Djidji,ci CIV,DF,Crotone,28-075,1992,4.5,193,230,83.9,3918,1587,67,74,90.5,100,111,90.1,26,43,60.5,0,0.0,0.0,1,16,0,0,17,Matches
Berat Djimsiti,al ALB,DF,Atalanta,27-360,1993,15.3,795,915,86.9,14725,5121,353,393,89.8,332,362,91.7,104,138,75.4,1,1.5,-0.5,7,77,11,1,70,Matches
Nicolás Domínguez,ar ARG,MF,Bologna,22-230,1998,9.4,410,469,87.4,7534,2183,176,197,89.3,174,196,88.8,52,67,77.6,0,1.8,-1.8,15,46,8,0,41,Matches
Gianluigi Donnarumma,it ITA,GK,Milan,21-354,1999,20.0,492,660,74.5,13296,7895,102,103,99.0,227,227,100.0,163,329,49.5,0,0.0,0.0,0,2,0,0,0,Matches
Bartłomiej Drągowski,pl POL,GK,Fiorentina,23-178,1997,21.0,450,628,71.7,13427,7905,95,95,100.0,174,180,96.7,179,351,51.0,0,0.1,-0.1,1,8,1,0,0,Matches
Denis Drăguș,ro ROU,"FW,MF",Crotone,21-222,1999,1.9,48,64,75.0,708,187,25,33,75.8,15,19,78.9,4,6,66.7,0,0.0,0.0,0,4,3,0,5,Matches
Radu Drăgușin,ro ROU,DF,Juventus,19-010,2002,0.0,1,1,100.0,19,19,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Léo Duarte,br BRA,DF,Milan,24-211,1996,0.2,13,13,100.0,264,46,4,4,100.0,7,7,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,Matches
Alfred Duncan,gh GHA,MF,Fiorentina,27-340,1993,1.8,65,85,76.5,1327,343,25,30,83.3,26,32,81.3,12,17,70.6,0,0.0,0.0,1,9,0,0,8,Matches
Alfred Duncan,gh GHA,MF,Cagliari,27-340,1993,1.5,55,74,74.3,941,226,27,31,87.1,22,31,71.0,5,8,62.5,0,0.0,0.0,0,9,1,0,6,Matches
Paulo Dybala,ar ARG,FW,Juventus,27-090,1993,7.2,338,417,81.1,6069,1364,169,187,90.4,104,122,85.2,50,82,61.0,2,1.6,+0.4,20,24,16,3,41,Matches
Edin Džeko,ba BIH,FW,Roma,34-333,1986,13.3,230,337,68.2,3865,795,129,170,75.9,65,94,69.1,28,39,71.8,0,1.3,-1.3,17,14,11,0,25,Matches
Steeve-Mike Ebongue,fr FRA,MF,Genoa,19-359,2001,0.4,15,19,78.9,238,51,8,9,88.9,6,7,85.7,1,1,100.0,1,0.5,+0.5,1,1,1,0,1,Matches
Simone Edera,it ITA,"DF,MF",Torino,24-035,1997,0.6,16,22,72.7,326,69,9,10,90.0,4,6,66.7,3,4,75.0,0,0.2,-0.2,2,0,0,0,0,Matches
Albin Ekdal,se SWE,MF,Sampdoria,31-200,1989,16.3,541,661,81.8,9471,2317,259,294,88.1,206,248,83.1,63,87,72.4,1,0.7,+0.3,5,45,2,0,44,Matches
Elif Elmas,mk MKD,"MF,FW",Napoli,21-142,1999,5.3,216,239,90.4,3488,384,123,130,94.6,77,85,90.6,15,18,83.3,0,0.5,-0.5,7,8,4,1,5,Matches
Manu Emmanuel Gyabuaa,it ITA,MF,Atalanta,19-145,2001,0.0,1,1,100.0,12,9,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Alan Empereur,br BRA,DF,Hellas Verona,26-340,1994,2.4,95,121,78.5,1988,565,24,26,92.3,58,68,85.3,13,23,56.5,0,0.0,0.0,0,9,0,0,10,Matches
Christian Eriksen,dk DEN,"MF,DF",Inter,28-365,1992,4.3,274,343,79.9,4967,1319,121,134,90.3,104,122,85.2,37,69,53.6,0,1.3,-1.3,12,31,7,1,25,Matches
Martin Erlic,hr CRO,DF,Spezia,23-020,1998,9.6,399,483,82.6,10091,2383,76,89,85.4,193,218,88.5,125,168,74.4,0,0.0,0.0,0,25,0,0,24,Matches
Gonzalo Escalante,ar ARG,MF,Lazio,27-323,1993,5.6,258,295,87.5,4946,968,95,107,88.8,129,145,89.0,31,37,83.8,0,0.0,0.0,1,27,2,0,21,Matches
Nahuel Estévez,ar ARG,MF,Spezia,25-091,1995,10.6,391,523,74.8,7198,1694,178,197,90.4,149,186,80.1,56,117,47.9,1,1.3,-0.3,13,26,11,4,37,Matches
Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,28-325,1992,2.3,81,107,75.7,1615,368,40,45,88.9,25,31,80.6,15,25,60.0,0,0.0,0.0,1,10,0,0,8,Matches
Iago Falque,es ESP,"MF,FW",Benevento,31-040,1990,2.7,97,129,75.2,1741,505,47,52,90.4,36,43,83.7,12,29,41.4,0,0.6,-0.6,6,9,11,1,18,Matches
Andri Fannar Baldursson,is ISL,MF,Bologna,19-034,2002,1.3,28,35,80.0,532,108,9,10,90.0,17,19,89.5,2,6,33.3,0,0.1,-0.1,1,6,1,0,3,Matches
Paolo Faragò,it ITA,"DF,MF",Cagliari,28-001,1993,4.1,187,225,83.1,3327,1253,84,86,97.7,85,104,81.7,16,28,57.1,0,0.7,-0.7,6,8,5,3,14,Matches
Davide Faraoni,it ITA,DF,Hellas Verona,29-111,1991,17.6,581,824,70.5,11397,4949,224,273,82.1,256,353,72.5,91,168,54.2,4,2.4,+1.6,12,50,19,3,79,Matches
Mohamed Fares,dz ALG,DF,Lazio,24-364,1996,4.7,188,243,77.4,2872,744,100,110,90.9,68,86,79.1,9,26,34.6,1,0.6,+0.4,6,10,4,2,16,Matches
Diego Farias,br BRA,FW,Spezia,30-279,1990,10.1,337,404,83.4,6193,1011,153,180,85.0,142,162,87.7,37,44,84.1,0,1.5,-1.5,18,15,9,1,31,Matches
Andrea Favilli,it ITA,FW,Hellas Verona,23-272,1997,3.0,43,60,71.7,608,49,28,37,75.7,10,15,66.7,3,3,100.0,0,0.1,-0.1,2,1,1,0,1,Matches
Luiz Felipe,br BRA,DF,Lazio,23-328,1997,8.3,375,414,90.6,7838,1972,115,123,93.5,202,218,92.7,54,67,80.6,0,0.2,-0.2,3,27,2,0,24,Matches
Alex Ferrari,it ITA,DF,Sampdoria,26-227,1994,4.1,144,178,80.9,2649,1107,58,66,87.9,56,65,86.2,22,32,68.8,1,0.4,+0.6,1,10,1,0,10,Matches
Salvador Ferrer,es ESP,DF,Spezia,23-023,1998,7.0,,,,,,,,,,,,,,,1,,,,,,,,Matches
Fernando Forestieri,it ITA,"FW,MF",Udinese,31-029,1990,3.1,88,112,78.6,1303,368,53,56,94.6,28,38,73.7,4,8,50.0,1,1.2,-0.2,5,4,6,3,9,Matches
Daam Foulon,be BEL,DF,Benevento,21-327,1999,7.8,253,343,73.8,4634,1814,99,117,84.6,122,153,79.7,30,57,52.6,1,0.3,+0.7,5,17,5,3,22,Matches
Gianluca Frabotta,it ITA,DF,Juventus,21-234,1999,6.8,371,442,83.9,6472,2065,150,163,92.0,186,213,87.3,28,48,58.3,1,1.2,-0.2,5,17,5,3,34,Matches
Remo Freuler,ch SUI,MF,Atalanta,28-304,1992,14.7,875,997,87.8,16056,4345,362,401,90.3,394,437,90.2,104,128,81.3,3,1.9,+1.1,13,90,20,2,105,Matches
Matteo Gabbia,it ITA,DF,Milan,21-115,1999,5.0,270,294,91.8,6070,1332,71,76,93.4,135,143,94.4,58,67,86.6,0,0.0,0.0,1,10,0,0,10,Matches
Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,29-079,1991,1.2,13,21,61.9,284,111,5,9,55.6,5,6,83.3,3,4,75.0,0,0.0,0.0,0,2,2,0,4,Matches
Roberto Gagliardini,it ITA,MF,Inter,26-312,1994,9.3,348,404,86.1,5933,1330,171,192,89.1,136,147,92.5,32,49,65.3,1,1.1,-0.1,6,35,4,2,37,Matches
Riccardo Gagliolo,se SWE,DF,Parma,30-291,1990,13.6,676,836,80.9,14477,5975,208,231,90.0,344,398,86.4,119,194,61.3,1,0.3,+0.7,6,46,8,4,74,Matches
Andrey Galabinov,bg BUL,FW,Spezia,32-078,1988,3.7,60,80,75.0,1008,123,27,34,79.4,21,30,70.0,8,11,72.7,1,0.1,+0.9,1,3,1,0,3,Matches
Gervinho,ci CIV,"FW,MF",Parma,33-262,1987,15.4,311,383,81.2,4510,1043,182,212,85.8,113,133,85.0,9,15,60.0,1,2.1,-1.1,22,16,14,3,34,Matches
Paolo Ghiglione,it ITA,"DF,MF",Genoa,24-011,1997,10.9,296,431,68.7,5589,2078,138,154,89.6,115,162,71.0,40,93,43.0,4,1.4,+2.6,12,12,12,9,24,Matches
Faouzi Ghoulam,dz ALG,"DF,FW",Napoli,30-012,1991,1.6,114,143,79.7,1886,595,57,64,89.1,47,53,88.7,7,19,36.8,0,0.1,-0.1,4,7,4,3,8,Matches
Kamil Glik,pl POL,DF,Benevento,33-010,1988,22.0,740,832,88.9,16528,3872,173,193,89.6,404,430,94.0,150,193,77.7,1,0.3,+0.7,1,11,0,0,21,Matches
Diego Godín,uy URU,DF,Cagliari,34-363,1986,11.9,563,649,86.7,12894,4147,135,148,91.2,302,324,93.2,124,173,71.7,0,0.1,-0.1,2,23,1,0,27,Matches
Amer Gojak,ba BIH,"MF,FW",Torino,24-000,1997,3.8,126,173,72.8,2280,463,64,71,90.1,37,56,66.1,18,33,54.5,1,0.3,+0.7,6,8,0,0,7,Matches
Edoardo Goldaniga,it ITA,DF,Genoa,27-103,1993,11.7,364,499,72.9,7823,3258,121,139,87.1,164,214,76.6,75,132,56.8,1,0.9,+0.1,5,29,10,5,29,Matches
Vladimir Golemić,si SVN,DF,Crotone,29-230,1991,12.4,611,707,86.4,12860,4823,169,185,91.4,355,384,92.4,84,131,64.1,0,0.0,0.0,2,25,1,0,40,Matches
Pierluigi Gollini,it ITA,GK,Atalanta,25-332,1995,13.7,286,372,76.9,9318,5282,33,34,97.1,114,116,98.3,135,217,62.2,0,0.0,0.0,1,5,1,0,1,Matches
Tomislav Gomelt,hr CRO,MF,Crotone,26-037,1995,0.2,16,17,94.1,320,81,6,7,85.7,8,8,100.0,2,2,100.0,0,0.0,0.0,0,2,0,0,2,Matches
Papu Gómez,ar ARG,"FW,MF",Atalanta,32-364,1988,7.4,356,432,82.4,7183,1977,119,136,87.5,171,194,88.1,57,87,65.5,2,1.4,+0.6,16,37,32,3,55,Matches
Robin Gosens,de GER,DF,Atalanta,26-223,1994,14.6,667,839,79.5,10857,4531,374,430,87.0,234,284,82.4,50,89,56.2,4,3.2,+0.8,22,47,30,10,99,Matches
Alberto Grassi,it ITA,"DF,MF",Parma,25-343,1995,7.6,220,272,80.9,3924,1087,98,113,86.7,94,109,86.2,22,36,61.1,0,0.3,-0.3,3,12,4,1,18,Matches
Koray Günter,de GER,DF,Hellas Verona,26-181,1994,8.3,411,484,84.9,9212,2324,91,109,83.5,235,259,90.7,85,114,74.6,0,0.0,0.0,1,15,0,0,30,Matches
Emanuel Gyasi,gh GHA,FW,Spezia,27-033,1994,18.0,447,538,83.1,6143,1067,292,323,90.4,110,142,77.5,27,39,69.2,4,2.4,+1.6,16,12,17,3,37,Matches
Achraf Hakimi,ma MAR,DF,Inter,22-101,1998,15.7,699,853,81.9,11303,3682,376,427,88.1,244,283,86.2,58,89,65.2,4,4.4,-0.4,24,35,29,16,63,Matches
Samir Handanović,si SVN,GK,Inter,36-214,1984,21.0,531,623,85.2,12912,6670,111,111,100.0,299,302,99.0,120,209,57.4,0,0.0,0.0,0,2,0,0,0,Matches
Lukáš Haraslín,sk SVK,"FW,MF",Sassuolo,24-263,1996,2.7,69,100,69.0,1070,294,47,55,85.5,17,21,81.0,5,20,25.0,0,0.6,-0.6,6,1,5,0,8,Matches
Hans Hateboer,nl NED,DF,Atalanta,27-035,1994,15.3,691,795,86.9,10359,3605,409,444,92.1,232,271,85.6,38,58,65.5,0,0.9,-0.9,18,32,20,8,66,Matches
Eduardo Henrique,br BRA,MF,Crotone,25-272,1995,7.1,219,270,81.1,3759,1010,109,121,90.1,86,103,83.5,21,31,67.7,0,0.1,-0.1,3,21,2,0,21,Matches
Theo Hernández,fr FRA,DF,Milan,23-130,1997,18.0,801,993,80.7,14007,5680,391,443,88.3,314,371,84.6,82,140,58.6,4,4.1,-0.1,29,62,26,6,90,Matches
Hernani,br BRA,MF,Parma,26-323,1994,13.8,475,599,79.3,10005,2274,175,209,83.7,203,240,84.6,92,130,70.8,2,0.9,+1.1,10,51,12,4,45,Matches
Përparim Hetemaj,fi FIN,MF,Benevento,34-063,1986,12.3,311,411,75.7,5606,1408,139,165,84.2,125,159,78.6,38,66,57.6,1,0.7,+0.3,9,18,9,4,28,Matches
Aaron Hickey,sco SCO,DF,Bologna,18-248,2002,8.1,333,398,83.7,6002,1917,141,155,91.0,156,183,85.2,32,48,66.7,0,0.3,-0.3,4,24,4,1,22,Matches
Wesley Hoedt,nl NED,DF,Lazio,26-344,1994,7.0,434,479,90.6,11202,3118,71,81,87.7,227,239,95.0,134,154,87.0,0,0.1,-0.1,2,38,0,0,21,Matches
Elseid Hysaj,al ALB,DF,Napoli,26-359,1994,8.7,568,668,85.0,9235,3227,294,319,92.2,207,236,87.7,52,81,64.2,1,0.6,+0.4,6,46,5,0,49,Matches
Simone Iacoponi,it ITA,DF,Parma,33-289,1987,12.3,556,649,85.7,12246,4197,171,185,92.4,273,293,93.2,108,153,70.6,0,0.0,0.0,0,36,1,0,45,Matches
Roger Ibanez,br BRA,DF,Roma,22-082,1998,19.4,1040,1200,86.7,20674,6904,380,426,89.2,516,554,93.1,134,194,69.1,0,0.5,-0.5,6,82,3,0,70,Matches
Zlatan Ibrahimović,se SWE,FW,Milan,39-133,1981,9.8,230,335,68.7,3557,1043,114,155,73.5,85,120,70.8,17,26,65.4,1,1.0,0.0,10,22,10,2,34,Matches
Igor,br BRA,DF,Fiorentina,23-006,1998,10.0,594,660,90.0,12628,3972,165,179,92.2,332,356,93.3,96,118,81.4,0,0.0,0.0,1,51,3,0,53,Matches
Ivan Ilić,rs SRB,MF,Hellas Verona,19-333,2001,11.3,494,598,82.6,9175,2097,193,219,88.1,247,274,90.1,49,90,54.4,0,0.5,-0.5,8,48,7,1,42,Matches
Josip Iličić,si SVN,"FW,MF",Atalanta,33-015,1988,10.7,417,594,70.2,7668,2511,204,247,82.6,137,187,73.3,63,118,53.4,5,4.8,+0.2,38,39,43,7,78,Matches
Ciro Immobile,it ITA,FW,Lazio,30-359,1990,17.0,369,499,73.9,5473,1003,200,255,78.4,110,152,72.4,29,43,67.4,3,2.4,+0.6,22,14,16,2,29,Matches
Riccardo Improta,it ITA,"MF,DF",Benevento,27-056,1993,13.7,361,494,73.1,6130,2721,183,219,83.6,139,171,81.3,32,70,45.7,0,1.1,-1.1,13,35,14,7,46,Matches
Roberto Inglese,it ITA,FW,Parma,29-093,1991,6.1,72,112,64.3,1073,211,40,53,75.5,23,38,60.5,5,8,62.5,1,0.4,+0.6,2,5,2,0,8,Matches
Lorenzo Insigne,it ITA,FW,Napoli,29-254,1991,14.7,694,867,80.0,12199,3276,344,379,90.8,247,299,82.6,88,145,60.7,3,3.2,-0.2,21,62,46,8,87,Matches
Roberto Insigne,it ITA,"MF,FW",Benevento,26-278,1994,12.5,295,384,76.8,5311,1543,140,163,85.9,92,120,76.7,47,70,67.1,3,2.3,+0.7,25,20,24,5,39,Matches
Artur Ioniță,md MDA,MF,Benevento,30-180,1990,19.1,404,516,78.3,6481,1714,211,251,84.1,143,174,82.2,32,50,64.0,0,0.2,-0.2,3,37,5,2,28,Matches
Ardian Ismajli,al ALB,DF,Spezia,24-136,1996,2.5,122,142,85.9,2887,623,17,22,77.3,77,83,92.8,28,35,80.0,1,0.0,+1.0,0,6,0,0,3,Matches
Armando Izzo,it ITA,DF,Torino,28-348,1992,8.1,390,469,83.2,8069,2695,163,173,94.2,154,174,88.5,71,114,62.3,0,0.1,-0.1,2,30,3,2,25,Matches
Mato Jajalo,ba BIH,MF,Udinese,32-264,1988,0.4,23,29,79.3,321,77,14,15,93.3,8,10,80.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,Matches
Jakub Jankto,cz CZE,MF,Sampdoria,25-025,1996,14.2,303,472,64.2,5305,1532,144,177,81.4,121,180,67.2,31,82,37.8,3,2.2,+0.8,22,21,13,5,33,Matches
Juan Jesus,br BRA,DF,Roma,29-248,1991,1.0,78,83,94.0,1674,632,19,20,95.0,47,47,100.0,12,15,80.0,0,0.0,0.0,0,8,0,0,4,Matches
Hamed Junior Traorè,ci CIV,"FW,MF",Sassuolo,20-363,2000,11.1,330,455,72.5,5417,1426,171,209,81.8,106,145,73.1,34,68,50.0,1,1.7,-0.7,20,31,11,0,36,Matches
Nikola Kalinić,hr CRO,FW,Hellas Verona,33-039,1988,7.8,110,153,71.9,1612,183,61,77,79.2,36,48,75.0,5,8,62.5,0,0.2,-0.2,5,2,3,0,7,Matches
Pierre Kalulu,fr FRA,DF,Milan,20-253,2000,5.3,256,294,87.1,4963,1606,85,90,94.4,144,161,89.4,21,36,58.3,0,0.0,0.0,1,14,2,0,9,Matches
Yann Karamoh,fr FRA,"FW,MF",Parma,22-220,1998,9.6,197,254,77.6,3172,703,111,127,87.4,62,82,75.6,18,27,66.7,1,1.2,-0.2,11,12,11,2,23,Matches
Augustus Kargbo,sl SLE,FW,Crotone,21-173,1999,0.4,6,9,66.7,75,9,4,5,80.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
Rick Karsdorp,nl NED,DF,Roma,26-002,1995,16.5,606,730,83.0,10744,3071,260,294,88.4,294,327,89.9,47,85,55.3,4,3.0,+1.0,17,29,19,2,53,Matches
Franck Kessié,ci CIV,MF,Milan,24-056,1996,19.1,905,1005,90.0,17960,3763,304,338,89.9,474,502,94.4,120,148,81.1,2,1.0,+1.0,15,83,10,1,55,Matches
Omar Khailoti,it ITA,DF,Bologna,19-161,2001,0.3,19,21,90.5,308,77,10,12,83.3,6,6,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,2,Matches
Giorgos Kiriakopoulos,gr GRE,DF,Sassuolo,25-008,1996,8.5,393,467,84.2,6638,2432,190,207,91.8,171,195,87.7,26,46,56.5,0,0.7,-0.7,7,19,7,1,30,Matches
Simon Kjær,dk DEN,DF,Milan,31-324,1989,13.1,588,688,85.5,13347,4520,149,163,91.4,311,335,92.8,121,177,68.4,0,0.4,-0.4,2,40,1,0,39,Matches
Ragnar Klavan,ee EST,DF,Cagliari,35-106,1985,4.7,172,204,84.3,3601,1151,51,63,81.0,91,94,96.8,28,42,66.7,0,0.0,0.0,0,9,1,0,9,Matches
Justin Kluivert,nl NED,"FW,MF",Roma,21-284,1999,0.2,6,11,54.5,243,58,0,1,0.0,2,3,66.7,4,5,80.0,0,0.0,0.0,0,0,1,1,0,Matches
Aleksandr Kokorin,ru RUS,FW,Fiorentina,29-331,1991,0.2,9,9,100.0,138,1,5,5,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
Aleksandar Kolarov,rs SRB,DF,Inter,35-095,1985,4.3,318,371,85.7,6518,2162,117,127,92.1,147,162,90.7,49,72,68.1,1,0.9,+0.1,6,37,7,1,36,Matches
Christian Kouamé,ci CIV,FW,Fiorentina,23-069,1997,6.8,148,190,77.9,2004,305,91,115,79.1,43,48,89.6,4,6,66.7,0,0.3,-0.3,4,8,5,1,10,Matches
Kalidou Koulibaly,sn SEN,DF,Napoli,29-238,1991,14.5,1018,1123,90.7,20061,7423,379,397,95.5,463,488,94.9,153,207,73.9,0,0.1,-0.1,3,62,5,2,52,Matches
Rade Krunić,ba BIH,MF,Milan,27-129,1993,4.1,120,132,90.9,1708,504,68,73,93.2,34,41,82.9,7,7,100.0,0,0.1,-0.1,2,9,1,1,6,Matches
Juraj Kucka,sk SVK,"MF,FW",Parma,33-353,1987,16.1,412,584,70.5,6793,1770,238,291,81.8,127,183,69.4,41,77,53.2,1,1.5,-0.5,13,31,3,1,39,Matches
Dejan Kulusevski,se SWE,"FW,MF",Juventus,20-294,2000,9.6,316,393,80.4,5028,1427,167,195,85.6,113,134,84.3,25,42,59.5,1,2.6,-1.6,22,20,15,3,38,Matches
Marash Kumbulla,al ALB,DF,Roma,21-005,2000,9.2,409,469,87.2,7861,2347,156,168,92.9,191,209,91.4,55,79,69.6,0,0.4,-0.4,2,22,0,0,20,Matches
Jasmin Kurtić,si SVN,MF,Parma,32-034,1989,16.9,621,769,80.8,12147,2959,244,278,87.8,261,303,86.1,103,155,66.5,0,1.1,-1.1,15,55,22,10,61,Matches
Antonino La Gumina,it ITA,FW,Sampdoria,24-344,1996,2.3,36,48,75.0,473,36,19,26,73.1,14,17,82.4,0,0,,0,0.0,0.0,0,1,1,0,2,Matches
Sam Lammers,nl NED,"FW,MF",Atalanta,23-289,1997,2.7,77,101,76.2,1029,203,54,66,81.8,19,25,76.0,2,3,66.7,0,0.3,-0.3,3,3,2,0,7,Matches
Gianluca Lapadula,pe PER,FW,Benevento,31-006,1990,17.4,212,310,68.4,2971,611,127,177,71.8,62,87,71.3,10,15,66.7,2,2.7,-0.7,20,9,6,1,21,Matches
Danilo Larangeira,br BRA,DF,Bologna,36-279,1984,21.8,885,1060,83.5,21057,7547,181,201,90.0,496,543,91.3,201,302,66.6,0,0.4,-0.4,3,51,3,0,72,Matches
Kevin Lasagna,it ITA,FW,Udinese,28-187,1992,12.3,152,215,70.7,2310,396,93,116,80.2,40,55,72.7,11,17,64.7,1,0.6,+0.4,8,9,7,1,15,Matches
Kevin Lasagna,it ITA,"MF,FW",Hellas Verona,28-187,1992,1.0,12,14,85.7,187,1,8,9,88.9,3,3,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,Matches
Vincent Laurini,fr FRA,DF,Parma,31-248,1989,3.5,130,171,76.0,2466,1004,57,66,86.4,55,70,78.6,17,28,60.7,0,0.0,0.0,0,8,3,1,13,Matches
Darko Lazović,rs SRB,"DF,MF",Hellas Verona,30-151,1990,12.0,423,582,72.7,7623,3085,193,220,87.7,175,240,72.9,50,99,50.5,1,0.9,+0.1,11,29,21,4,60,Matches
Manuel Lazzari,it ITA,DF,Lazio,27-076,1993,16.9,562,716,78.5,9788,2386,251,288,87.2,238,299,79.6,55,95,57.9,4,2.3,+1.7,16,17,22,15,21,Matches
Rafael Leão,pt POR,"FW,MF",Milan,21-248,1999,12.6,228,318,71.7,3634,847,113,140,80.7,88,129,68.2,16,27,59.3,5,2.9,+2.1,15,12,23,5,32,Matches
Lucas Leiva,br BRA,MF,Lazio,34-035,1987,11.8,574,687,83.6,11005,3603,217,243,89.3,272,314,86.6,74,102,72.5,0,0.2,-0.2,5,82,6,1,78,Matches
Lukas Lerager,dk DEN,MF,Genoa,27-216,1993,12.9,405,490,82.7,6594,1669,208,241,86.3,145,170,85.3,38,50,76.0,1,0.4,+0.6,8,39,4,0,38,Matches
Mehdi Léris,fr FRA,"MF,DF",Sampdoria,22-266,1998,2.1,93,129,72.1,1540,460,51,59,86.4,27,39,69.2,12,26,46.2,0,0.2,-0.2,3,6,1,0,8,Matches
Gaetano Letizia,it ITA,DF,Benevento,30-229,1990,13.6,509,674,75.5,9808,3539,196,222,88.3,218,274,79.6,79,144,54.9,0,0.7,-0.7,9,28,18,10,38,Matches
Matthijs de Ligt,nl NED,DF,Juventus,21-185,1999,9.2,673,722,93.2,14123,4072,188,197,95.4,371,387,95.9,108,129,83.7,0,0.2,-0.2,2,43,3,1,30,Matches
Karol Linetty,pl POL,MF,Torino,26-011,1995,18.2,549,661,83.1,9005,2403,299,339,88.2,193,226,85.4,47,65,72.3,0,1.3,-1.3,16,40,9,0,50,Matches
Pol Lirola,es ESP,"DF,FW",Fiorentina,23-184,1997,5.5,208,290,71.7,3747,1389,95,117,81.2,91,121,75.2,21,44,47.7,1,0.5,+0.5,7,16,4,3,23,Matches
Fernando Llorente,es ESP,FW,Udinese,35-353,1985,1.2,25,35,71.4,327,92,17,21,81.0,3,7,42.9,2,3,66.7,0,0.3,-0.3,3,3,0,0,3,Matches
Fernando Llorente,es ESP,"FW,MF",Napoli,35-353,1985,0.6,12,21,57.1,168,20,10,15,66.7,1,4,25.0,1,1,100.0,0,0.1,-0.1,2,0,0,0,0,Matches
Stanislav Lobotka,sk SVK,MF,Napoli,26-080,1994,1.5,106,119,89.1,1886,308,52,53,98.1,37,44,84.1,14,17,82.4,0,0.0,0.0,0,7,1,0,8,Matches
