player,nationality,position,squad,age,birth_year,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_match,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,matches
Valon Behrami,ch SUI,MF,Genoa,35-300,1985,15,476,32,25.2,5.3,4,63,0,11,21,6,1.60,5,10,-5,-0.95,-0.82,5.2,9.3,-4.1,-0.77,-0.47,Matches
Andrea Belotti,it ITA,FW,Torino,27-055,1993,20,"1,779",89,94.1,19.8,20,89,17,0,,1,0.80,29,34,-5,-0.25,+2.99,25.1,26.5,-1.4,-0.07,+1.40,Matches
Ahmad Benali,ly LBY,MF,Crotone,29-006,1992,8,587,73,31.1,6.5,7,79,5,1,31,0,0.13,4,16,-12,-1.84,-0.73,4.7,11.7,-7.0,-1.08,-0.31,Matches
Ismaël Bennacer,dz ALG,MF,Milan,23-074,1997,10,665,67,35.2,7.4,7,82,4,3,30,0,2.40,16,11,+5,+0.68,-0.57,16.9,10.7,+6.3,+0.85,0.00,Matches
Rodrigo Bentancur,uy URU,MF,Juventus,23-253,1997,18,"1,224",68,68.0,13.6,14,82,10,4,18,1,2.11,25,13,+12,+0.88,-0.84,26.3,12.4,+13.9,+1.02,+0.13,Matches
Alessandro Berardi,it ITA,GK,Hellas Verona,30-028,1991,0,,,,,0,,0,0,,20,,,,,,,,,,,,Matches
Domenico Berardi,it ITA,"FW,MF",Sassuolo,26-196,1994,16,"1,300",81,68.8,14.4,15,85,10,1,27,0,1.63,25,23,+2,+0.14,+0.14,20.0,22.1,-2.1,-0.14,+0.28,Matches
Álex Berenguer,es ESP,MF,Torino,25-224,1995,2,131,66,6.9,1.5,2,66,0,0,,0,0.00,2,4,-2,-1.37,-1.02,1.0,2.5,-1.5,-1.00,-0.91,Matches
Bartosz Bereszyński,pl POL,DF,Sampdoria,28-216,1992,16,"1,302",81,68.9,14.5,15,85,14,1,23,1,1.31,20,21,-1,-0.07,-0.07,17.4,22.3,-4.9,-0.34,+0.28,Matches
Federico Bernardeschi,it ITA,"MF,DF",Juventus,26-363,1994,16,433,27,24.1,4.8,3,73,1,13,17,2,2.13,9,5,+4,+0.83,-0.42,8.3,4.0,+4.3,+0.88,-0.12,Matches
Lorenzo Bertini,it ITA,FW,Hellas Verona,19-180,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Daniel Bessa,it ITA,MF,Hellas Verona,28-030,1993,4,63,16,3.3,0.7,0,,0,4,16,1,0.75,1,2,-1,-1.43,-1.63,1.0,0.8,+0.2,+0.28,+0.51,Matches
Alessandro Bianco,it ITA,MF,Fiorentina,18-135,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Cristiano Biraghi,it ITA,DF,Fiorentina,28-165,1992,20,"1,703",85,90.1,18.9,19,88,15,1,32,0,1.05,20,32,-12,-0.63,-0.63,25.0,30.2,-5.2,-0.28,-0.40,Matches
Davide Biraschi,it ITA,DF,Genoa,26-226,1994,5,405,81,21.4,4.5,5,81,4,0,,3,0.80,6,12,-6,-1.33,-1.27,4.0,6.5,-2.5,-0.55,-0.16,Matches
Salvatore Bocchetti,it ITA,DF,Hellas Verona,34-075,1986,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Salvatore Boccia,it ITA,DF,Cagliari,19-252,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Pietro Boer,it ITA,GK,Roma,18-277,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Jeremie Boga,ci CIV,"FW,MF",Sassuolo,24-041,1997,16,973,61,51.5,10.8,11,76,4,5,27,1,1.25,15,18,-3,-0.28,-0.77,10.8,18.4,-7.7,-0.71,-0.98,Matches
Giacomo Bonaventura,it ITA,MF,Fiorentina,31-175,1989,20,"1,244",62,65.8,13.8,14,79,5,6,24,0,1.10,16,19,-3,-0.22,+1.04,20.3,20.0,+0.3,+0.02,+0.76,Matches
Federico Bonazzoli,it ITA,FW,Torino,23-268,1997,12,317,26,16.8,3.5,2,59,1,10,20,4,0.58,9,12,-3,-0.85,-0.51,7.2,8.0,-0.7,-0.21,-0.07,Matches
Federico Bonazzoli,it ITA,FW,Sampdoria,23-268,1997,2,131,66,6.9,1.5,2,66,0,0,,1,0.00,2,2,0,0.00,+0.05,1.7,1.8,-0.2,-0.12,+0.34,Matches
Kevin Bonifazi,it ITA,DF,Udinese,24-270,1996,14,"1,041",74,55.1,11.6,12,85,8,2,9,3,1.00,14,16,-2,-0.17,+0.15,16.8,13.2,+3.6,+0.31,0.00,Matches
Leonardo Bonucci,it ITA,DF,Juventus,33-288,1987,18,"1,548",86,86.0,17.2,18,86,12,0,,1,2.11,35,16,+19,+1.10,-0.32,33.3,17.2,+16.0,+0.93,-0.32,Matches
Giuseppe Borello,it ITA,MF,Crotone,21-291,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Nicola Borghetto,it ITA,GK,Hellas Verona,21-080,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Mehdi Bourabia,ma MAR,MF,Sassuolo,29-190,1991,12,471,39,24.9,5.2,4,73,2,8,22,4,1.83,14,10,+4,+0.76,+0.89,9.1,9.6,-0.5,-0.09,+0.18,Matches
Jayden Braaf,nl NED,FW,Udinese,18-166,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Federico Brancolini,it ITA,GK,Fiorentina,19-214,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Gleison Bremer,br BRA,DF,Torino,23-332,1997,17,"1,530",90,81.0,17.0,17,90,17,0,,4,0.88,25,31,-6,-0.35,+0.40,22.9,24.4,-1.6,-0.09,+0.33,Matches
Sebastian Breza,ca CAN,GK,Bologna,22-335,1998,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Petar Brlek,hr CRO,MF,Genoa,27-015,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Marcelo Brozović,hr CRO,MF,Inter,28-089,1992,18,"1,338",74,70.8,14.9,15,84,11,3,25,1,2.11,31,17,+14,+0.94,-1.34,29.8,16.1,+13.7,+0.92,-0.14,Matches
Gastón Brugman,uy URU,MF,Parma,28-159,1992,14,778,56,41.2,8.6,10,72,2,4,14,7,0.57,7,15,-8,-0.93,+0.61,7.1,10.8,-3.8,-0.43,+0.43,Matches
Juan Brunetta,ar ARG,"FW,MF",Parma,23-277,1997,6,206,34,10.9,2.3,1,59,0,5,29,9,0.50,1,1,0,0.00,+1.44,1.5,2.1,-0.6,-0.26,+0.48,Matches
Gianluigi Buffon,it ITA,GK,Juventus,43-016,1978,4,360,90,20.0,4.0,4,90,4,0,,14,2.50,11,2,+9,+2.25,+1.38,9.6,2.6,+7.0,+1.74,+0.96,Matches
Alessandro Buongiorno,it ITA,DF,Torino,21-252,1999,5,346,69,18.3,3.8,4,75,2,1,45,15,0.80,5,6,-1,-0.26,+0.21,4.9,5.0,-0.2,-0.04,+0.14,Matches
Maxime Busi,be BEL,DF,Parma,21-122,1999,11,560,51,29.6,6.2,6,79,3,5,17,2,0.55,3,14,-11,-1.77,-0.69,4.4,10.8,-6.4,-1.03,-0.50,Matches
Martín Cáceres,uy URU,DF,Fiorentina,33-312,1987,14,"1,175",84,62.2,13.1,14,84,10,0,,6,1.43,18,17,+1,+0.08,+1.71,19.5,19.3,+0.3,+0.02,+0.68,Matches
Felipe Caicedo,ec ECU,FW,Lazio,32-161,1988,16,749,47,39.6,8.3,8,69,1,8,25,4,1.88,16,11,+5,+0.60,+0.29,14.7,7.9,+6.8,+0.81,+1.06,Matches
Bernardo Calabrese,it ITA,DF,Hellas Verona,18-294,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Arturo Calabresi,it ITA,"DF,FW",Bologna,24-333,1996,1,20,20,1.0,0.2,0,,0,1,20,12,1.00,0,1,-1,-4.50,-4.22,0.0,0.4,-0.4,-2.00,-1.76,Matches
Arturo Calabresi,it ITA,DF,Cagliari,24-333,1996,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Davide Calabria,it ITA,DF,Milan,24-069,1996,21,"1,849",88,97.8,20.5,21,88,17,0,,0,2.33,43,23,+20,+0.97,-3.42,43.0,26.0,+17.1,+0.83,-0.90,Matches
Riccardo Calafiori,it ITA,DF,Roma,18-270,2002,2,21,11,1.1,0.2,0,,0,2,11,10,3.00,0,1,-1,-4.29,-4.77,0.4,0.9,-0.6,-2.44,-3.41,Matches
Mattia Caldara,it ITA,DF,Atalanta,26-284,1994,4,69,17,3.7,0.8,1,45,0,3,8,6,2.25,4,3,+1,+1.30,+0.41,2.1,1.9,+0.2,+0.20,-0.49,Matches
Luca Caldirola,it ITA,DF,Benevento,30-012,1991,14,823,59,41.6,9.1,10,77,7,4,14,0,0.93,11,22,-11,-1.20,-0.74,8.8,18.5,-9.8,-1.07,-0.98,Matches
Hakan Çalhanoğlu,tr TUR,"MF,FW",Milan,27-005,1994,18,"1,412",78,74.7,15.7,15,87,8,3,35,0,2.39,36,18,+18,+1.15,+0.39,32.9,19.7,+13.2,+0.84,-0.05,Matches
Fabrizio Caligara,it ITA,MF,Cagliari,20-307,2000,10,183,18,9.7,2.0,2,53,0,8,10,9,0.80,2,6,-4,-1.97,-1.39,2.2,5.8,-3.6,-1.76,-1.01,Matches
José Callejón,es ESP,FW,Fiorentina,34-002,1987,10,514,51,27.2,5.7,6,68,0,4,27,6,0.90,5,11,-6,-1.05,-0.66,8.1,10.4,-2.3,-0.40,-0.23,Matches
Drissa Camara,ci CIV,MF,Parma,18-361,2002,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
Matteo Cancellieri,it ITA,FW,Hellas Verona,19-001,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Antonio Candreva,it ITA,MF,Sampdoria,33-351,1987,18,"1,259",70,66.6,14.0,15,81,7,3,12,0,1.17,19,18,+1,+0.07,+0.36,15.4,22.1,-6.7,-0.48,-0.16,Matches
Leonardo Capezzi,it ITA,MF,Sampdoria,25-322,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gianluca Caprari,it ITA,"MF,FW",Benevento,27-198,1993,19,"1,334",70,67.4,14.8,17,75,2,2,33,0,1.11,18,26,-8,-0.54,+0.71,18.0,23.9,-5.9,-0.40,+0.30,Matches
Francesco Caputo,it ITA,FW,Sassuolo,33-191,1987,16,"1,150",72,60.8,12.8,14,77,7,2,38,0,1.31,23,18,+5,+0.39,+0.76,19.8,17.6,+2.2,+0.17,+1.03,Matches
Andrea Carboni,it ITA,DF,Cagliari,20-009,2001,6,368,61,19.5,4.1,4,85,2,2,14,7,0.67,5,5,0,0.00,+0.89,5.0,8.9,-3.9,-0.95,-0.12,Matches
Franco Carboni,it ITA,FW,Inter,17-315,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Matteo Carnelos,it ITA,GK,Udinese,17-357,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Marco Carnesecchi,it ITA,GK,Atalanta,20-227,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Nicolò Casale,it ITA,DF,Hellas Verona,22-365,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Giuseppe Caso,it ITA,MF,Genoa,22-066,1998,1,9,9,0.5,0.1,0,,0,1,9,1,0.00,0,1,-1,-10.00,-9.71,0.0,0.9,-0.9,-8.57,-8.19,Matches
Samu Castillejo,es ESP,FW,Milan,26-026,1995,16,688,43,36.4,7.6,7,68,2,9,23,3,2.25,13,10,+3,+0.39,-1.03,14.1,9.6,+4.5,+0.59,-0.41,Matches
Gaetano Castrovilli,it ITA,MF,Fiorentina,23-362,1997,19,"1,451",76,76.8,16.1,18,78,7,1,45,0,1.00,18,25,-7,-0.43,+0.59,20.1,22.4,-2.3,-0.14,+0.42,Matches
Danilo Cataldi,it ITA,MF,Lazio,26-191,1994,11,291,26,15.4,3.2,2,61,0,9,19,5,1.55,4,7,-3,-0.93,-1.60,4.7,6.5,-1.8,-0.54,-0.84,Matches
Federico Ceccherini,it ITA,DF,Hellas Verona,28-278,1992,14,"1,000",71,52.9,11.1,13,76,6,1,15,1,1.29,13,12,+1,+0.09,-0.11,13.9,15.4,-1.4,-0.13,+0.20,Matches
Federico Ceccherini,it ITA,DF,Fiorentina,28-278,1992,3,270,90,14.3,3.0,3,90,3,0,,0,1.00,5,6,-1,-0.33,+0.28,6.4,5.8,+0.6,+0.20,+0.51,Matches
Christian Celesia,it ITA,MF,Torino,19-022,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Luca Ceppitelli,it ITA,DF,Cagliari,31-186,1989,8,573,72,30.3,6.4,6,88,5,2,24,3,0.38,5,13,-8,-1.26,-0.78,6.7,13.9,-7.2,-1.13,-0.39,Matches
Alberto Cerri,it ITA,FW,Cagliari,24-303,1996,9,139,15,7.4,1.5,1,45,0,8,12,9,0.33,0,4,-4,-2.59,-2.02,2.4,5.1,-2.7,-1.75,-0.97,Matches
Julian Chabot,de GER,DF,Spezia,23-001,1998,19,"1,257",66,66.5,14.0,15,81,10,4,12,0,0.95,18,24,-6,-0.43,+0.14,16.7,24.8,-8.1,-0.58,+0.16,Matches
Julian Chabot,de GER,DF,Sampdoria,23-001,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Giorgio Chiellini,it ITA,DF,Juventus,36-183,1984,7,540,77,30.0,6.0,6,89,5,1,8,4,2.29,11,5,+6,+1.00,-0.21,9.3,7.9,+1.4,+0.23,-1.07,Matches
Federico Chiesa,it ITA,"MF,DF",Juventus,23-111,1997,15,"1,042",69,57.9,11.6,13,79,4,2,7,1,2.20,22,13,+9,+0.78,-0.88,20.8,11.1,+9.7,+0.84,-0.32,Matches
Federico Chiesa,it ITA,DF,Fiorentina,23-111,1997,3,240,80,12.7,2.7,3,80,1,0,,0,1.00,5,4,+1,+0.37,+1.08,5.9,4.6,+1.3,+0.48,+0.82,Matches
Vlad Chiricheș,ro ROU,DF,Sassuolo,31-091,1989,13,"1,040",80,55.0,11.6,13,80,7,0,,3,1.69,23,21,+2,+0.17,+0.17,18.3,20.5,-2.2,-0.19,+0.08,Matches
Lorenzo Chiti,it ITA,DF,Fiorentina,20-031,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Riccardo Ciervo,it ITA,FW,Roma,18-318,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Luca Cigarini,it ITA,MF,Crotone,34-238,1986,6,454,76,24.0,5.0,6,76,2,0,,1,0.33,5,12,-7,-1.39,-0.07,6.0,9.0,-3.0,-0.60,+0.36,Matches
Antonio Cioffi,it ITA,FW,Napoli,18-056,2002,1,12,12,0.7,0.1,0,,0,1,12,5,3.00,1,0,+1,+7.50,+6.39,0.1,0.1,0.0,+0.36,-0.38,Matches
Ebrima Colley,gm GAM,"FW,MF",Hellas Verona,21-012,2000,18,605,34,32.0,6.7,3,74,1,15,26,2,1.28,6,6,0,0.00,-0.21,9.0,8.6,+0.4,+0.07,+0.42,Matches
Omar Colley,gm GAM,DF,Sampdoria,28-112,1992,15,"1,331",89,70.4,14.8,14,90,14,1,71,4,1.07,20,25,-5,-0.34,-0.98,17.3,24.8,-7.5,-0.51,-0.27,Matches
Simone Colombi,it ITA,GK,Parma,29-227,1991,0,,,,,0,,0,0,,19,,,,,,,,,,,,Matches
Lorenzo Colombo,it ITA,FW,Milan,18-342,2002,4,94,24,5.0,1.0,1,45,0,3,16,13,2.25,1,0,+1,+0.96,-0.09,2.2,0.6,+1.6,+1.51,+0.69,Matches
Andrea Consigli,it ITA,GK,Sassuolo,34-017,1987,20,"1,800",90,95.2,20.0,20,90,20,0,,0,1.50,34,32,+2,+0.10,+0.10,27.9,31.9,-4.1,-0.20,+0.55,Matches
Andrea Conti,it ITA,DF,Parma,26-348,1994,3,270,90,14.3,3.0,3,90,3,0,,0,0.00,0,7,-7,-2.33,-1.22,2.2,3.6,-1.4,-0.48,+0.24,Matches
Andrea Conti,it ITA,DF,Milan,26-348,1994,3,28,9,1.5,0.3,0,,0,3,9,12,2.00,0,0,0,0.00,-1.06,0.8,0.4,+0.4,+1.21,+0.37,Matches
Nikita Contini Baranovsky,it ITA,GK,Napoli,24-268,1996,0,,,,,0,,0,0,,20,,,,,,,,,,,,Matches
Gianluca Contini,it ITA,FW,Cagliari,19-240,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Alex Cordaz,it ITA,GK,Crotone,38-043,1983,21,"1,890",90,100.0,21.0,21,90,21,0,,0,0.57,22,50,-28,-1.33,,18.8,37.0,-18.2,-0.87,,Matches
Andreas Cornelius,dk DEN,FW,Parma,27-334,1993,17,"1,155",68,61.1,12.8,13,79,8,4,31,1,0.71,8,23,-15,-1.17,+0.30,11.2,19.3,-8.1,-0.63,+0.14,Matches
Joaquín Correa,ar ARG,FW,Lazio,26-184,1994,14,991,71,52.4,11.0,13,74,5,1,26,3,1.71,15,16,-1,-0.09,-1.09,14.1,14.3,-0.2,-0.02,-0.40,Matches
Angelo da Costa Júnior,br BRA,GK,Bologna,37-093,1983,6,540,90,27.3,6.0,6,90,6,0,,16,0.83,7,9,-2,-0.33,-0.02,6.7,9.4,-2.7,-0.45,-0.26,Matches
Douglas Costa,br BRA,"MF,FW",Juventus,30-152,1990,2,42,21,2.3,0.5,0,,0,2,21,0,2.00,2,0,+2,+4.29,+3.21,0.6,0.7,0.0,-0.11,-1.11,Matches
Mamadou Coulibaly,sn SEN,MF,Udinese,22-010,1999,3,184,61,9.7,2.0,2,90,2,1,4,7,0.00,0,3,-3,-1.47,-1.36,3.8,1.7,+2.0,+1.00,+0.76,Matches
Alessio Cragno,it ITA,GK,Cagliari,26-230,1994,21,"1,890",90,100.0,21.0,21,90,21,0,,0,0.71,24,39,-15,-0.71,,25.2,43.1,-17.9,-0.85,,Matches
Gian Crespi,it ITA,GK,Crotone,19-230,2001,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
Domenico Criscito,it ITA,DF,Genoa,34-045,1986,12,898,75,47.5,10.0,10,84,8,2,29,1,1.50,14,10,+4,+0.40,+1.40,10.7,12.4,-1.7,-0.17,+0.48,Matches
Bryan Cristante,it ITA,"DF,MF",Roma,25-347,1995,19,946,50,50.1,10.5,9,84,6,10,19,1,1.89,24,14,+10,+0.95,+1.05,24.5,10.8,+13.6,+1.30,+0.74,Matches
Giovanni Crociata,it ITA,"DF,MF",Crotone,23-186,1997,2,26,13,1.4,0.3,0,,0,2,13,16,0.00,0,1,-1,-3.46,-2.16,0.2,1.4,-1.2,-4.26,-3.44,Matches
Juan Cuadrado,co COL,DF,Juventus,32-263,1988,16,"1,160",73,64.4,12.9,13,83,11,3,25,0,2.06,25,10,+15,+1.16,+0.04,24.7,10.5,+14.2,+1.10,+0.36,Matches
Giuseppe Cuomo,it ITA,DF,Crotone,23-011,1998,8,486,61,25.7,5.4,5,84,4,3,21,7,1.00,4,10,-6,-1.11,+0.30,3.4,9.1,-5.7,-1.05,-0.25,Matches
Patrick Cutrone,it ITA,"FW,MF",Fiorentina,23-041,1998,11,196,18,10.4,2.2,0,,0,11,18,2,0.91,2,6,-4,-1.84,-1.41,2.6,3.9,-1.3,-0.60,-0.41,Matches
Wylan Cyprien,fr FRA,MF,Parma,26-016,1995,12,389,32,20.6,4.3,2,90,2,10,21,3,0.33,2,15,-13,-3.01,-2.17,3.9,9.9,-6.0,-1.38,-0.87,Matches
Lennart-Marten Czyborra,de GER,DF,Genoa,21-286,1999,12,813,68,43.0,9.0,10,75,6,2,30,7,1.58,11,7,+4,+0.44,+1.36,9.3,10.9,-1.5,-0.17,+0.44,Matches
Szymon Czyż,pl POL,MF,Lazio,19-220,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Francesco D'Alterio,it ITA,GK,Crotone,18-247,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Danilo D'Ambrosio,it ITA,DF,Inter,32-157,1988,11,396,36,21.0,4.4,4,84,3,7,9,6,2.09,10,8,+2,+0.45,-1.11,10.1,8.8,+1.3,+0.29,-0.85,Matches
Giovanni D'Aprile,it ITA,DF,Crotone,15-227,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Cosimo Marco Da Graca,it ITA,FW,Juventus,18-288,2002,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Jacopo Da Riva,it ITA,MF,Atalanta,20-109,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Bryan Dabo,bf BFA,MF,Benevento,28-361,1992,16,672,42,33.9,7.5,8,68,2,8,16,4,1.00,10,20,-10,-1.34,-0.86,11.1,15.5,-4.4,-0.59,-0.15,Matches
Christian Dalle Mura,it ITA,DF,Fiorentina,19-011,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Diogo Dalot,pt POR,DF,Milan,21-332,1999,8,409,51,21.6,4.5,4,88,3,4,15,10,2.38,8,5,+3,+0.66,-0.49,6.4,7.1,-0.7,-0.15,-1.28,Matches
Mikkel Damsgaard,dk DEN,"MF,FW",Sampdoria,20-225,2000,20,"1,092",55,57.8,12.1,10,78,3,10,31,1,1.35,19,20,-1,-0.08,-0.08,14.7,22.0,-7.3,-0.60,-0.41,Matches
Danilo,br BRA,DF,Juventus,29-213,1991,19,"1,666",88,92.6,18.5,18,89,16,1,71,1,2.05,36,16,+20,+1.08,-0.93,34.5,18.6,+15.9,+0.86,-1.61,Matches
Andrea Danzi,it ITA,"MF,DF",Hellas Verona,21-354,1999,2,104,52,5.5,1.2,1,90,1,1,14,11,3.00,0,0,0,0.00,-0.15,1.3,1.8,-0.5,-0.47,-0.27,Matches
Ebrima Darboe,gm GAM,MF,Roma,19-252,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Matteo Darmian,it ITA,DF,Parma,31-073,1989,3,208,69,11.0,2.3,2,90,2,1,28,0,1.00,1,6,-5,-2.16,-0.99,1.5,3.9,-2.4,-1.04,-0.39,Matches
Matteo Darmian,it ITA,DF,Inter,31-073,1989,12,574,48,30.4,6.4,7,71,1,5,15,6,2.50,10,6,+4,+0.63,-1.01,9.6,6.2,+3.4,+0.53,-0.62,Matches
Paweł Dawidowicz,pl POL,DF,Hellas Verona,25-269,1995,17,"1,168",69,61.8,13.0,14,77,8,3,30,1,1.47,16,15,+1,+0.08,-0.17,17.7,16.7,+1.0,+0.08,+0.78,Matches
Sebastien De Maio,fr FRA,DF,Udinese,33-345,1987,11,623,57,33.0,6.9,7,84,5,4,8,7,0.82,6,13,-7,-1.01,-1.15,9.3,7.4,+1.8,+0.27,-0.07,Matches
Rodrigo De Paul,ar ARG,MF,Udinese,26-265,1994,20,"1,784",89,94.4,19.8,20,89,19,0,,0,1.05,21,28,-7,-0.35,-2.05,25.9,20.7,+5.2,+0.26,-0.90,Matches
Mattia De Sciglio,it ITA,DF,Juventus,28-116,1992,1,24,24,1.3,0.3,0,,0,1,24,1,3.00,2,0,+2,+7.50,+6.44,1.3,0.4,+0.9,+3.53,+2.59,Matches
Lorenzo De Silvestri,it ITA,DF,Bologna,32-266,1988,16,"1,280",80,64.6,14.2,16,80,11,0,,4,1.13,19,23,-4,-0.28,+0.10,19.6,21.3,-1.7,-0.12,+0.41,Matches
Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,29-241,1991,14,650,46,34.4,7.2,6,67,1,8,31,1,1.21,15,13,+2,+0.28,+0.28,11.3,10.0,+1.3,+0.18,+0.63,Matches
Alessandro Deiola,it ITA,MF,Cagliari,25-196,1995,1,64,64,3.4,0.7,1,64,0,0,,0,1.00,0,0,0,0.00,+0.74,0.3,1.3,-1.0,-1.36,-0.53,Matches
Alessandro Deiola,it ITA,MF,Spezia,25-196,1995,12,360,30,19.0,4.0,4,58,0,8,16,6,0.92,3,6,-3,-0.75,-0.34,4.2,10.6,-6.4,-1.59,-1.18,Matches
Lorenzo Del Pinto,it ITA,MF,Benevento,30-241,1990,1,11,11,0.6,0.1,0,,0,1,11,10,0.00,0,1,-1,-8.18,-7.45,0.0,0.4,-0.4,-3.48,-3.00,Matches
Isaias Del Pupo,ar ARG,MF,Cagliari,19-319,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Cristian Dell'Orco,it ITA,DF,Spezia,27-003,1994,6,247,41,13.1,2.7,2,72,0,4,26,6,0.83,4,9,-5,-1.82,-1.55,2.6,7.2,-4.6,-1.69,-1.21,Matches
Merih Demiral,tr TUR,DF,Juventus,22-345,1998,10,559,56,31.1,6.2,6,90,6,4,5,4,2.40,13,5,+8,+1.29,+0.20,13.9,5.4,+8.5,+1.37,+0.58,Matches
Diego Demme,de GER,MF,Napoli,29-084,1991,13,749,58,41.6,8.3,10,72,3,3,9,6,2.15,17,6,+11,+1.32,+0.29,10.8,6.8,+4.0,+0.48,-0.43,Matches
Stefano Denswil,nl NED,DF,Bologna,27-282,1993,5,115,23,5.8,1.3,1,69,0,4,12,8,1.20,2,1,+1,+0.78,+1.17,2.5,1.6,+0.9,+0.71,+1.03,Matches
Fabio Depaoli,it ITA,DF,Benevento,23-295,1997,3,270,90,13.6,3.0,3,90,3,0,,0,0.67,2,6,-4,-1.33,-0.65,2.2,5.3,-3.1,-1.03,-0.62,Matches
Fabio Depaoli,it ITA,DF,Atalanta,23-295,1997,5,191,38,10.1,2.1,3,58,1,2,9,12,1.40,1,6,-5,-2.36,-3.63,2.8,3.5,-0.7,-0.33,-1.10,Matches
Fabio Depaoli,it ITA,MF,Sampdoria,23-295,1997,2,77,39,4.1,0.9,1,45,0,1,32,0,0.00,0,3,-3,-3.51,-3.61,0.5,1.3,-0.8,-0.95,-0.54,Matches
Kastriot Dermaku,al ALB,DF,Parma,29-029,1992,2,100,50,5.3,1.1,1,90,1,1,10,1,1.50,1,1,0,0.00,+1.36,1.6,1.6,0.0,-0.03,+0.69,Matches
Axel Desjardins,ca CAN,GK,Spezia,21-031,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Kiril Despodov,bg BUL,FW,Cagliari,24-094,1996,1,11,11,0.6,0.1,0,,0,1,11,0,0.00,0,0,0,0.00,+0.72,0.2,0.0,+0.1,+1.21,+2.07,Matches
Mattia Destro,it ITA,FW,Genoa,29-330,1991,17,825,49,43.7,9.2,10,76,2,7,9,2,1.24,19,17,+2,+0.22,+0.98,11.4,12.4,-1.0,-0.11,+0.55,Matches
Gerard Deulofeu,es ESP,FW,Udinese,26-337,1994,12,508,42,26.9,5.6,6,66,1,6,19,2,1.42,8,2,+6,+1.06,+1.78,7.5,2.8,+4.6,+0.82,+0.69,Matches
Jacopo Dezi,it ITA,"FW,MF",Parma,29-003,1992,2,79,40,4.2,0.9,1,57,0,1,22,9,0.00,0,4,-4,-4.56,-3.41,0.7,1.8,-1.1,-1.25,-0.59,Matches
Samuel Di Carmine,it ITA,FW,Hellas Verona,32-146,1988,11,500,45,26.5,5.6,6,63,0,5,25,3,1.82,4,6,-2,-0.36,-0.68,5.7,6.7,-1.0,-0.18,+0.06,Matches
Samuel Di Carmine,it ITA,FW,Crotone,32-146,1988,2,132,66,7.0,1.5,2,66,0,0,,0,0.00,0,7,-7,-4.77,-3.70,0.6,3.0,-2.4,-1.61,-0.80,Matches
Enrico Di Gesù,it ITA,MF,Milan,18-324,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Giovanni Di Lorenzo,it ITA,DF,Napoli,27-193,1993,19,"1,710",90,95.0,19.0,19,90,19,0,,0,1.79,38,21,+17,+0.89,-5.11,34.0,20.3,+13.7,+0.72,-0.22,Matches
