,Unnamed: 0,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,npxg_xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,matches
110,110,Lennart-Marten Czyborra,de GER,DF,Genoa,21-286,1999,12,10,813,9.0,1,0,1,0,0,2,0,0.11,0.0,0.11,0.11,0.11,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
111,111,Danilo D'Ambrosio,it ITA,DF,Inter,32-157,1988,11,4,396,4.4,3,0,3,0,0,2,0,0.68,0.0,0.68,0.68,0.68,1.1,1.1,0.1,1.2,0.25,0.02,0.27,0.25,0.27,Matches
112,112,Bryan Dabo,bf BFA,MF,Benevento,28-361,1992,16,8,672,7.5,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.2,1.3,0.15,0.03,0.18,0.15,0.18,Matches
113,113,Diogo Dalot,pt POR,DF,Milan,21-332,1999,8,4,409,4.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.04,0.0,0.04,0.04,0.04,Matches
114,114,Mikkel Damsgaard,dk DEN,"MF,FW",Sampdoria,20-225,2000,20,10,1092,12.1,2,4,2,0,0,2,0,0.16,0.33,0.49,0.16,0.49,1.7,1.7,1.6,3.3,0.14,0.13,0.27,0.14,0.27,Matches
115,115,Danilo,br BRA,DF,Juventus,29-213,1991,19,18,1666,18.5,1,3,1,0,0,4,0,0.05,0.16,0.22,0.05,0.22,0.4,0.4,1.5,1.8,0.02,0.08,0.1,0.02,0.1,Matches
116,116,Andrea Danzi,it ITA,"MF,DF",Hellas Verona,21-354,1999,2,1,104,1.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.05,0.07,0.03,0.07,Matches
117,117,Matteo Darmian,it ITA,DF,Parma,31-073,1989,3,2,208,2.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
118,118,Matteo Darmian,it ITA,DF,Inter,31-073,1989,12,7,574,6.4,0,2,0,0,0,1,0,0.0,0.31,0.31,0.0,0.31,0.0,0.0,1.2,1.2,0.0,0.19,0.19,0.0,0.19,Matches
119,119,Paweł Dawidowicz,pl POL,DF,Hellas Verona,25-269,1995,17,14,1168,13.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.05,0.0,0.05,0.05,0.05,Matches
120,120,Sebastien De Maio,fr FRA,DF,Udinese,33-345,1987,11,7,623,6.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
121,121,Rodrigo De Paul,ar ARG,MF,Udinese,26-265,1994,20,20,1784,19.8,5,1,3,2,2,2,1,0.25,0.05,0.3,0.15,0.2,4.0,2.5,6.5,9.0,0.2,0.33,0.53,0.13,0.45,Matches
122,122,Mattia De Sciglio,it ITA,DF,Juventus,28-116,1992,1,0,24,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
123,123,Lorenzo De Silvestri,it ITA,DF,Bologna,32-266,1988,16,16,1280,14.2,1,0,1,0,0,2,0,0.07,0.0,0.07,0.07,0.07,1.6,1.6,0.2,1.8,0.11,0.01,0.12,0.11,0.12,Matches
124,124,Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,29-241,1991,14,6,650,7.2,2,2,2,0,0,0,0,0.28,0.28,0.55,0.28,0.55,1.8,1.8,0.9,2.6,0.24,0.12,0.37,0.24,0.37,Matches
125,125,Alessandro Deiola,it ITA,MF,Cagliari,25-196,1995,1,1,64,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
126,126,Alessandro Deiola,it ITA,MF,Spezia,25-196,1995,12,4,360,4.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,0.05,0.1,0.15,0.05,0.15,Matches
127,127,Lorenzo Del Pinto,it ITA,MF,Benevento,30-241,1990,1,0,11,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
128,128,Cristian Dell'Orco,it ITA,DF,Spezia,27-003,1994,6,2,247,2.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,Matches
129,129,Merih Demiral,tr TUR,DF,Juventus,22-345,1998,10,6,559,6.2,0,1,0,0,0,0,0,0.0,0.16,0.16,0.0,0.16,0.7,0.7,0.1,0.7,0.11,0.01,0.12,0.11,0.12,Matches
130,130,Diego Demme,de GER,MF,Napoli,29-084,1991,13,10,749,8.3,2,2,2,0,0,3,0,0.24,0.24,0.48,0.24,0.48,0.8,0.8,0.6,1.5,0.1,0.08,0.17,0.1,0.17,Matches
131,131,Stefano Denswil,nl NED,DF,Bologna,27-282,1993,5,1,115,1.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
132,132,Fabio Depaoli,it ITA,DF,Benevento,23-295,1997,3,3,270,3.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
133,133,Fabio Depaoli,it ITA,DF,Atalanta,23-295,1997,5,3,191,2.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.07,0.07,0.0,0.07,Matches
134,134,Fabio Depaoli,it ITA,MF,Sampdoria,23-295,1997,2,1,77,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.18,0.07,0.25,0.18,0.25,Matches
135,135,Kastriot Dermaku,al ALB,DF,Parma,29-029,1992,2,1,100,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
136,136,Kiril Despodov,bg BUL,FW,Cagliari,24-094,1996,1,0,11,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
137,137,Mattia Destro,it ITA,FW,Genoa,29-330,1991,17,10,825,9.2,9,1,9,0,0,4,0,0.98,0.11,1.09,0.98,1.09,5.0,5.0,0.5,5.5,0.54,0.06,0.6,0.54,0.6,Matches
138,138,Gerard Deulofeu,es ESP,FW,Udinese,26-337,1994,12,6,508,5.6,1,1,1,0,0,0,0,0.18,0.18,0.35,0.18,0.35,1.2,1.2,1.0,2.2,0.21,0.18,0.38,0.21,0.38,Matches
139,139,Jacopo Dezi,it ITA,"FW,MF",Parma,29-003,1992,2,1,79,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.05,0.18,0.24,0.05,0.24,Matches
140,140,Samuel Di Carmine,it ITA,FW,Hellas Verona,32-146,1988,11,6,500,5.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.1,1.7,0.28,0.02,0.3,0.28,0.3,Matches
141,141,Samuel Di Carmine,it ITA,FW,Crotone,32-146,1988,2,2,132,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.22,0.0,0.22,0.22,0.22,Matches
142,142,Giovanni Di Lorenzo,it ITA,DF,Napoli,27-193,1993,19,19,1710,19.0,0,3,0,0,0,6,0,0.0,0.16,0.16,0.0,0.16,1.3,1.3,3.1,4.5,0.07,0.16,0.23,0.07,0.23,Matches
143,143,Giuseppe Di Serio,it ITA,"MF,FW",Benevento,19-208,2001,11,0,167,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.24,0.01,0.26,0.24,0.26,Matches
144,144,Amad Diallo,ci CIV,MF,Atalanta,18-217,2002,1,0,14,0.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.54,0.73,0.2,0.73,Matches
145,145,Amadou Diawara,gn GUI,MF,Roma,23-211,1997,8,1,164,1.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.02,0.07,0.1,0.02,0.1,Matches
146,146,Brahim Díaz,es ESP,"MF,FW",Milan,21-194,1999,15,9,697,7.7,1,2,1,0,0,1,0,0.13,0.26,0.39,0.13,0.39,2.1,2.1,0.8,2.9,0.27,0.11,0.38,0.27,0.38,Matches
147,147,Daan Dierckx,be BEL,DF,Parma,17-355,2003,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
148,148,Mitchell Dijks,nl NED,DF,Bologna,28-004,1993,11,9,811,9.0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01,Matches
149,149,Federico Dimarco,it ITA,DF,Hellas Verona,23-095,1997,20,18,1610,17.9,3,2,3,0,0,4,0,0.17,0.11,0.28,0.17,0.28,1.0,1.0,4.2,5.2,0.06,0.23,0.29,0.06,0.29,Matches
150,150,Koffi Djidji,ci CIV,DF,Crotone,28-075,1992,7,4,401,4.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.03,0.0,0.03,0.03,0.03,Matches
151,151,Berat Djimsiti,al ALB,DF,Atalanta,27-360,1993,17,15,1380,15.3,0,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0.4,0.4,1.5,1.9,0.02,0.1,0.12,0.02,0.12,Matches
152,152,Nicolás Domínguez,ar ARG,MF,Bologna,22-230,1998,18,9,842,9.4,1,0,1,0,0,7,0,0.11,0.0,0.11,0.11,0.11,0.8,0.8,1.8,2.6,0.09,0.2,0.28,0.09,0.28,Matches
153,153,Gianluigi Donnarumma,it ITA,GK,Milan,21-354,1999,20,20,1800,20.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
154,154,Bartłomiej Drągowski,pl POL,GK,Fiorentina,23-178,1997,21,21,1890,21.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches
155,155,Denis Drăguș,ro ROU,"FW,MF",Crotone,21-222,1999,8,1,169,1.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
156,156,Radu Drăgușin,ro ROU,DF,Juventus,19-010,2002,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
157,157,Léo Duarte,br BRA,DF,Milan,24-211,1996,1,0,19,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
158,158,Alfred Duncan,gh GHA,MF,Fiorentina,27-340,1993,4,2,162,1.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.02,0.03,0.01,0.03,Matches
159,159,Alfred Duncan,gh GHA,MF,Cagliari,27-340,1993,2,2,137,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
160,160,Paulo Dybala,ar ARG,FW,Juventus,27-090,1993,11,8,645,7.2,2,2,2,0,0,0,0,0.28,0.28,0.56,0.28,0.56,2.7,2.7,1.6,4.3,0.38,0.23,0.6,0.38,0.6,Matches
161,161,Edin Džeko,ba BIH,FW,Roma,34-333,1986,16,14,1200,13.3,7,0,7,0,0,1,0,0.52,0.0,0.52,0.52,0.52,9.4,9.4,1.3,10.7,0.71,0.1,0.81,0.71,0.81,Matches
162,162,Steeve-Mike Ebongue,fr FRA,MF,Genoa,19-359,2001,2,0,40,0.4,0,1,0,0,0,0,0,0.0,2.25,2.25,0.0,2.25,0.0,0.0,0.5,0.5,0.0,1.22,1.22,0.0,1.22,Matches
163,163,Simone Edera,it ITA,"DF,MF",Torino,24-035,1997,2,0,52,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3,0.29,0.3,0.59,0.29,0.59,Matches
164,164,Albin Ekdal,se SWE,MF,Sampdoria,31-200,1989,20,17,1468,16.3,2,1,2,0,0,6,0,0.12,0.06,0.18,0.12,0.18,0.7,0.7,0.7,1.4,0.04,0.04,0.09,0.04,0.09,Matches
165,165,Elif Elmas,mk MKD,"MF,FW",Napoli,21-142,1999,17,2,479,5.3,2,0,2,0,0,3,0,0.38,0.0,0.38,0.38,0.38,1.2,1.2,0.5,1.8,0.23,0.1,0.33,0.23,0.33,Matches
166,166,Manu Emmanuel Gyabuaa,it ITA,MF,Atalanta,19-145,2001,1,0,2,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
167,167,Alan Empereur,br BRA,DF,Hellas Verona,26-340,1994,4,4,219,2.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,Matches
168,168,Christian Eriksen,dk DEN,"MF,DF",Inter,28-365,1992,10,5,385,4.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.3,1.9,0.13,0.31,0.45,0.13,0.45,Matches
169,169,Martin Erlic,hr CRO,DF,Spezia,23-020,1998,14,9,863,9.6,1,0,1,0,0,4,0,0.1,0.0,0.1,0.1,0.1,0.5,0.5,0.0,0.5,0.05,0.0,0.05,0.05,0.05,Matches
170,170,Gonzalo Escalante,ar ARG,MF,Lazio,27-323,1993,15,4,502,5.6,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.09,0.0,0.09,0.09,0.09,Matches
171,171,Nahuel Estévez,ar ARG,MF,Spezia,25-091,1995,14,10,952,10.6,0,1,0,0,0,5,0,0.0,0.09,0.09,0.0,0.09,0.8,0.8,1.3,2.1,0.08,0.12,0.2,0.08,0.2,Matches
172,172,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,28-325,1992,5,2,203,2.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.17,0.01,0.18,0.17,0.18,Matches
173,173,Iago Falque,es ESP,"MF,FW",Benevento,31-040,1990,7,3,242,2.7,1,0,1,0,0,0,0,0.37,0.0,0.37,0.37,0.37,0.2,0.2,0.6,0.8,0.07,0.22,0.29,0.07,0.29,Matches
174,174,Andri Fannar Baldursson,is ISL,MF,Bologna,19-034,2002,4,1,114,1.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.06,0.08,0.14,0.06,0.14,Matches
175,175,Paolo Faragò,it ITA,"DF,MF",Cagliari,28-001,1993,8,4,369,4.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.8,0.03,0.17,0.2,0.03,0.2,Matches
176,176,Davide Faraoni,it ITA,DF,Hellas Verona,29-111,1991,18,18,1586,17.6,0,4,0,0,0,5,0,0.0,0.23,0.23,0.0,0.23,2.0,2.0,2.4,4.4,0.12,0.13,0.25,0.12,0.25,Matches
177,177,Mohamed Fares,dz ALG,DF,Lazio,24-364,1996,8,5,424,4.7,0,1,0,0,0,4,0,0.0,0.21,0.21,0.0,0.21,0.2,0.2,0.6,0.8,0.04,0.12,0.16,0.04,0.16,Matches
178,178,Diego Farias,br BRA,FW,Spezia,30-279,1990,18,11,907,10.1,3,0,3,0,0,2,0,0.3,0.0,0.3,0.3,0.3,1.7,1.7,1.5,3.2,0.17,0.15,0.32,0.17,0.32,Matches
179,179,Andrea Favilli,it ITA,FW,Hellas Verona,23-272,1997,7,2,270,3.0,2,0,2,0,0,1,0,0.67,0.0,0.67,0.67,0.67,1.8,1.8,0.1,1.9,0.61,0.03,0.65,0.61,0.65,Matches
180,180,Luiz Felipe,br BRA,DF,Lazio,23-328,1997,10,9,748,8.3,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.03,0.02,0.05,0.03,0.05,Matches
181,181,Alex Ferrari,it ITA,DF,Sampdoria,26-227,1994,5,5,367,4.1,0,1,0,0,0,1,0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.4,0.4,0.0,0.09,0.09,0.0,0.09,Matches
182,182,Salvador Ferrer,es ESP,DF,Spezia,23-023,1998,11,7,626,7.0,0,1,0,0,0,4,0,0.0,0.14,0.14,0.0,0.14,,,,,,,,,,Matches
183,183,Fernando Forestieri,it ITA,"FW,MF",Udinese,31-029,1990,9,2,280,3.1,1,1,1,0,0,0,0,0.32,0.32,0.64,0.32,0.64,0.9,0.9,1.2,2.1,0.3,0.38,0.68,0.3,0.68,Matches
184,184,Daam Foulon,be BEL,DF,Benevento,21-327,1999,17,7,699,7.8,0,1,0,0,0,4,0,0.0,0.13,0.13,0.0,0.13,0.0,0.0,0.3,0.3,0.0,0.04,0.04,0.0,0.04,Matches
185,185,Gianluca Frabotta,it ITA,DF,Juventus,21-234,1999,12,7,616,6.8,0,1,0,0,0,3,0,0.0,0.15,0.15,0.0,0.15,0.2,0.2,1.2,1.4,0.03,0.18,0.21,0.03,0.21,Matches
186,186,Remo Freuler,ch SUI,MF,Atalanta,28-304,1992,17,15,1327,14.7,1,3,1,0,0,3,0,0.07,0.2,0.27,0.07,0.27,0.8,0.8,1.9,2.7,0.05,0.13,0.18,0.05,0.18,Matches
187,187,Matteo Gabbia,it ITA,DF,Milan,21-115,1999,6,6,454,5.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.7,0.12,0.01,0.13,0.12,0.13,Matches
188,188,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,29-079,1991,3,1,108,1.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.13,0.0,0.13,0.13,0.13,Matches
189,189,Roberto Gagliardini,it ITA,MF,Inter,26-312,1994,16,10,838,9.3,2,1,2,0,0,0,0,0.21,0.11,0.32,0.21,0.32,0.7,0.7,1.1,1.9,0.08,0.12,0.2,0.08,0.2,Matches
190,190,Riccardo Gagliolo,se SWE,DF,Parma,30-291,1990,17,14,1224,13.6,1,1,1,0,0,3,0,0.07,0.07,0.15,0.07,0.15,1.4,1.4,0.3,1.7,0.1,0.02,0.12,0.1,0.12,Matches
191,191,Andrey Galabinov,bg BUL,FW,Spezia,32-078,1988,6,4,335,3.7,3,1,3,0,0,0,0,0.81,0.27,1.07,0.81,1.07,1.2,1.2,0.1,1.3,0.31,0.03,0.34,0.31,0.34,Matches
192,192,Gervinho,ci CIV,"FW,MF",Parma,33-262,1987,17,17,1387,15.4,4,1,4,0,0,0,0,0.26,0.06,0.32,0.26,0.32,2.9,2.9,2.1,5.0,0.19,0.14,0.33,0.19,0.33,Matches
193,193,Paolo Ghiglione,it ITA,"DF,MF",Genoa,24-011,1997,15,9,984,10.9,0,4,0,0,0,4,0,0.0,0.37,0.37,0.0,0.37,0.5,0.5,1.4,1.9,0.05,0.12,0.17,0.05,0.17,Matches
194,194,Faouzi Ghoulam,dz ALG,"DF,FW",Napoli,30-012,1991,7,1,147,1.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,0.07,0.09,0.02,0.09,Matches
195,195,Kamil Glik,pl POL,DF,Benevento,33-010,1988,22,22,1980,22.0,0,1,0,0,0,5,0,0.0,0.05,0.05,0.0,0.05,1.7,1.7,0.3,2.0,0.08,0.01,0.09,0.08,0.09,Matches
196,196,Diego Godín,uy URU,DF,Cagliari,34-363,1986,12,12,1068,11.9,1,0,1,0,0,1,0,0.08,0.0,0.08,0.08,0.08,0.3,0.3,0.1,0.3,0.02,0.01,0.03,0.02,0.03,Matches
197,197,Amer Gojak,ba BIH,"MF,FW",Torino,24-000,1997,11,5,345,3.8,1,1,1,0,0,1,0,0.26,0.26,0.52,0.26,0.52,0.6,0.6,0.3,0.9,0.15,0.08,0.23,0.15,0.23,Matches
198,198,Edoardo Goldaniga,it ITA,DF,Genoa,27-103,1993,15,11,1051,11.7,0,1,0,0,0,6,0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,0.9,1.0,0.01,0.08,0.09,0.01,0.09,Matches
199,199,Vladimir Golemić,si SVN,DF,Crotone,29-230,1991,15,12,1120,12.4,2,0,1,1,1,3,0,0.16,0.0,0.16,0.08,0.08,1.2,0.4,0.0,0.4,0.09,0.0,0.1,0.03,0.04,Matches
200,200,Pierluigi Gollini,it ITA,GK,Atalanta,25-332,1995,14,14,1235,13.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
201,201,Tomislav Gomelt,hr CRO,MF,Crotone,26-037,1995,2,0,19,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
202,202,Papu Gómez,ar ARG,"FW,MF",Atalanta,32-364,1988,10,9,666,7.4,4,2,4,0,0,0,0,0.54,0.27,0.81,0.54,0.81,2.2,2.2,1.4,3.7,0.3,0.19,0.5,0.3,0.5,Matches
203,203,Robin Gosens,de GER,DF,Atalanta,26-223,1994,17,15,1316,14.6,5,4,5,0,0,5,0,0.34,0.27,0.62,0.34,0.62,3.3,3.3,3.2,6.5,0.22,0.22,0.44,0.22,0.44,Matches
204,204,Alberto Grassi,it ITA,"DF,MF",Parma,25-343,1995,12,8,683,7.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,0.05,0.04,0.09,0.05,0.09,Matches
205,205,Koray Günter,de GER,DF,Hellas Verona,26-181,1994,13,9,750,8.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches
206,206,Emanuel Gyasi,gh GHA,FW,Spezia,27-033,1994,21,18,1624,18.0,2,4,2,0,0,4,0,0.11,0.22,0.33,0.11,0.33,4.1,4.1,2.4,6.5,0.23,0.13,0.36,0.23,0.36,Matches
207,207,Achraf Hakimi,ma MAR,DF,Inter,22-101,1998,21,15,1416,15.7,6,4,6,0,0,3,0,0.38,0.25,0.64,0.38,0.64,3.1,3.1,4.4,7.6,0.2,0.28,0.48,0.2,0.48,Matches
208,208,Samir Handanović,si SVN,GK,Inter,36-214,1984,21,21,1890,21.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
209,209,Lukáš Haraslín,sk SVK,"FW,MF",Sassuolo,24-263,1996,8,2,246,2.7,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,1.2,0.19,0.23,0.42,0.19,0.42,Matches
210,210,Hans Hateboer,nl NED,DF,Atalanta,27-035,1994,17,16,1379,15.3,2,0,2,0,0,2,0,0.13,0.0,0.13,0.13,0.13,2.6,2.6,0.9,3.6,0.17,0.06,0.23,0.17,0.23,Matches
211,211,Eduardo Henrique,br BRA,MF,Crotone,25-272,1995,13,6,635,7.1,1,0,1,0,0,3,0,0.14,0.0,0.14,0.14,0.14,1.1,1.1,0.1,1.3,0.16,0.02,0.18,0.16,0.18,Matches
212,212,Theo Hernández,fr FRA,DF,Milan,23-130,1997,18,18,1620,18.0,4,4,4,0,0,6,0,0.22,0.22,0.44,0.22,0.44,1.9,1.9,4.1,6.0,0.11,0.23,0.33,0.11,0.33,Matches
213,213,Hernani,br BRA,MF,Parma,26-323,1994,19,15,1243,13.8,3,2,3,0,0,5,0,0.22,0.14,0.36,0.22,0.36,1.1,1.1,0.9,2.0,0.08,0.07,0.15,0.08,0.15,Matches
214,214,Përparim Hetemaj,fi FIN,MF,Benevento,34-063,1986,17,13,1103,12.3,0,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,0.4,0.4,0.7,1.1,0.03,0.06,0.09,0.03,0.09,Matches
215,215,Aaron Hickey,sco SCO,DF,Bologna,18-248,2002,10,9,729,8.1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.01,0.04,0.05,0.01,0.05,Matches
216,216,Wesley Hoedt,nl NED,DF,Lazio,26-344,1994,12,6,634,7.0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
217,217,Elseid Hysaj,al ALB,DF,Napoli,26-359,1994,10,9,783,8.7,0,1,0,0,0,0,0,0.0,0.11,0.11,0.0,0.11,0.2,0.2,0.6,0.8,0.02,0.07,0.09,0.02,0.09,Matches
218,218,Simone Iacoponi,it ITA,DF,Parma,33-289,1987,15,12,1103,12.3,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches
219,219,Roger Ibanez,br BRA,DF,Roma,22-082,1998,21,20,1750,19.4,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.03,0.03,0.05,0.03,0.05,Matches
220,220,Zlatan Ibrahimović,se SWE,FW,Milan,39-133,1981,11,10,880,9.8,14,1,11,3,6,2,0,1.43,0.1,1.53,1.13,1.23,12.4,8.3,1.0,9.2,1.27,0.1,1.37,0.85,0.95,Matches
221,221,Igor,br BRA,DF,Fiorentina,23-006,1998,13,10,899,10.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.01,0.0,0.02,0.01,0.02,Matches
222,222,Ivan Ilić,rs SRB,MF,Hellas Verona,19-333,2001,16,10,1017,11.3,1,0,1,0,0,0,0,0.09,0.0,0.09,0.09,0.09,0.9,0.9,0.5,1.3,0.08,0.04,0.12,0.08,0.12,Matches
223,223,Josip Iličić,si SVN,"FW,MF",Atalanta,33-015,1988,15,12,962,10.7,4,5,3,1,1,0,0,0.37,0.47,0.84,0.28,0.75,3.5,2.7,4.8,7.6,0.32,0.45,0.78,0.26,0.71,Matches
224,224,Ciro Immobile,it ITA,FW,Lazio,30-359,1990,19,18,1531,17.0,14,3,11,3,4,3,1,0.82,0.18,1.0,0.65,0.82,9.7,6.7,2.4,9.2,0.57,0.14,0.71,0.4,0.54,Matches
